sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gb	A1ee	A1gc	3283_A	A1cl	7561_A	1890_A	A1bv	443458_A	54511_A	73370_A	40178_A	200452_A	A1g	9345_A	1767161_A	6731_A	76466_A	A1z	73416_A	1767146_A	922_A	3265_A	2479_A	A1bw	A1en	1017_A	1767175_A	A1bx	7164_A	57992_A	A1bn	A1ac	1767168_A	A1ep	1752220_A	1438_A	A1eq	A1do	A1cj	2762_A	1478_A	72717_A	1477_A	2357_A	1767180_A	B1	C3ae	C1	C3	C3f	C3g	C3bj	C1c	C21	C3p	C21.12	C3gj	C3.10	C3h	C1b	C3k	C50f	C3cv	240_C	C3fk	54_C	56_C	C3j	181_C	76_C	66_C	C3ch	C3gl	C3.11	C1al	C3fj	C3cp	C42.2	C3hv	C3b	33_C	70_C	63351_C	65_C	C3ba	C72k	C3.9	48_C	C1bh	152_C	63_C	884538_C	834_C	44_C	143_C	40_C	C1br	78_C	C1w	C116	51_C	C3ew	38_C	43_C	849_C	34_C	52_C	39_C	891932_C	C1cb	75_C	53_C	4134_C	140_C	C3fv	47_C	62_C	175_C	C3cg	C3v	55_C	69_C	644346_C	1767167_C	C1cu	21064_C	397_C	550_C	C1n	348_C	C1h	C115k	73651_C	412_C	169_C	C116ag	C1q	33162_C	C1bc	C116af	33161_C	C1cv	C42au	C116i	21507_C	243_C	49_C	C1t	23090_C	21049_C	6145_C	C41p	256_C	21077_C	C116q	142_C	42_C	33163_C	21513_C	C1j	639_C	21508_C	33180_C	C3cm	32968_C	13926_C	21063_C	57_C	58_C	33802_C	C15	C3az	33171_C	46465_C	99_C	746452_C	C1ao	917974_C	13928_C	23143_C	C1x	C1am	753639_C	73381_C	265082_C	C1an	753687_C	C116e	36147_C	21062_C	C39	33809_C	C1a	864_C	1500390_C	6124_C	64_C	23091_C	C116n	746241_C	866_C	744265_C	40474_C	57558_C	33097_C	914781_C	21042_C	1830_C	6128_C	36390_C	46470_C	744079_C	753853_C	879_C	37402_C	39714_C	32995_C	15255_C	C93b	71950_C	460_C	15254_C	67_C	17032_C	C3u	10123_C	11259_C	21085_C	1767185_C	14726_C	62459_C	C3cy	33164_C	21053_C	51175_C	375_C	1119_C	123346_C	1767174_C	6150_C	590473_C	C42ao	792311_C	1767184_C	45_C	61_C	D1	D6	D4	D1d	D2d	D2.2	D1b	D6c	D2	46471_D	D1u	32604_D	46467_D	46468_D	D1ct	21127_D	46469_D	1767151_D	70051_D	D4d	1767148_D	1767150_D	1767160_D	D1bo	D4c	25762_D	1767166_D	506682_D	1767155_D	24647_D	D1aa	508233_D	725200_D	350196_D	D2e	1767163_D	1767181_D	D2c	3310_D	350183_D	7487_D	11473_D	14506_D	1661_D	1767164_D	62641_D	1767165_D	1767169_D	350270_D	61929_D	D1z	1767178_D	664397_D	4121_D	641989_D	1767171_D	1767179_D	19653_D	61760_D	485360_D	1767170_D	62184_D	1767172_D	350451_D	D1bp	172342_D	1662_D	488698_D	1767182_D	10157_D	1767183_D	1176153_D	10557_D	1767173_D	15547_D	350378_D	14166_D	350557_D	1587526_D	14473_D	873419_D	13860_D	1501693_D	D4j	46489_D	22785_D	D5	73452_D	D17d	41663_D	2102_D	2131_D	D17e	D17c	6884_D	1738_D	2795_D	13959_D	D1x	3296_D	D1n	1767158_D	1767156_D	D17l	10614_D	908_D	D17k	D17j	10616_D	1767157_D	10612_D	946_D	11053_D	558349_D	D5m	443218_D	726431_D	1692_D	D1by	53304_D	1767159_D	2897_D	2899_D	1767145_D	1767149_D	12509_D	876240_D	1767152_D	1161198_D	1742_D	D10	42748_D	65168_D	1767153_D	230111_D	502896_D	21691_D	1767162_D	937533_D	19898_D	4935_D	762327_D	1668_D	1767147_D	56858_D	133733_D	13597_D	53106_D	8837_D	1767154_D	12425_D	G3a	G3ai	483427_G	1767176_G	481256_G	1767177_G
134598	317Af2	317Af2_S42_L001_R1_001.fastq.gz	c05694b0cca65a75cf276806077e315e81cb43ab4c7421b6289bc9505442a3f9	317Af2_S42_L001_R2_001.fastq.gz	c86ddc2d91d3440d32957e9d9be545ab021166a2af9ee031454625cb01a4a727	13959	6878	133	6869	131	0	0	9	2	6580	46	0	0	947	31	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	0	879	1059	871	196	0	236	47	204	120	66	37	0	0	0	0	44	92	78	72	0	64	94	71	0	57	80	0	31	69	0	71	44	112	51	26	48	0	0	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	45	44	0	38	0	0	36	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	63	0	0	0	0	0	15	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	8	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134606	34BNMb2	34BNMb2_S59_L001_R1_001.fastq.gz	ab158ea10e577be1e6da42b4cf7257894b5910efb6d132da7ecfae7c603d73ca	34BNMb2_S59_L001_R2_001.fastq.gz	6f27a700185735d3d87166fa861db1a0780714c5bf3372ff165d200c15330325	180098	35375	342	27960	290	0	0	7415	52	27388	22	31	0	1202	6040	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	1	376	2325	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2736	0	818	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5107	1535	0	0	4917	0	0	0	0	0	0	0	0	0	707	0	0	0	1612	0	1362	0	1498	1456	0	0	1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134498	304Of	304Of_S54_L001_R1_001.fastq.gz	b2d9a34a17e2abf353fd77dc153d00c482d486d1df232e25ca47ea1b36fc273d	304Of_S54_L001_R2_001.fastq.gz	8f8fe652efa37c526718331868ba1cae4522a6409c1a95c14f7bc6ee0a06dc83	50002	37375	796	37375	796	0	0	0	0	32878	43	0	0	5675	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3947	0	4353	3915	6956	826	0	1033	0	673	580	652	674	0	191	446	273	341	305	319	369	382	284	317	300	0	313	302	0	307	308	0	285	267	707	279	269	270	0	0	207	156	0	0	210	177	0	224	252	370	0	226	0	0	0	0	0	260	0	190	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134495	302Af	302Af_S105_L001_R1_001.fastq.gz	2b95230f4e9c9c764e43868d79471a2d45427159c78da7488fed1dd814676cc2	302Af_S105_L001_R2_001.fastq.gz	bc502db315507c1e4ac54a9ec68b5a8d5c2a4c881aca4aeb2ad3ff4fe66fd14f	76628	55221	1226	55215	1224	0	0	6	2	46579	48	0	0	8553	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6324	0	4513	6842	7861	1356	0	1223	0	839	541	568	1837	0	321	944	647	350	321	333	369	1042	321	322	331	0	315	314	0	353	358	0	313	308	634	248	362	334	427	0	336	294	0	0	532	0	0	379	666	644	0	441	0	0	0	0	0	713	0	427	0	308	0	0	0	0	0	273	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134504	310Of	310Of_S53_L001_R1_001.fastq.gz	6cbd7578321314ebe66976dd5fe8fd38e91ad77144fd35d453b740d08f162a68	310Of_S53_L001_R2_001.fastq.gz	c0efb09727269bf9b32022ab22eff89e2759a074b6badb1d00f7fea947a40943	60701	43149	913	43149	913	0	0	0	0	36986	44	0	0	6775	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4340	0	4359	4516	7837	908	0	1137	0	762	557	602	845	0	225	630	345	363	307	334	343	524	330	316	309	0	346	342	0	325	330	0	316	335	657	278	335	305	0	0	308	193	0	0	332	344	0	266	342	501	0	247	0	0	0	0	0	370	0	241	0	0	0	0	194	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134499	305Of	305Of_S66_L001_R1_001.fastq.gz	0acb8c2567a5f6f5dd2db7f02125e7e254661d7e2915a497885a4a580b4ef1da	305Of_S66_L001_R2_001.fastq.gz	e18a3b40aabc8eb2e98e8d04af8877fb3e051dcaa3db71b5f656b307294a205c	24736	17254	462	17254	462	0	0	0	0	15095	46	0	0	2850	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1884	0	2008	2246	1954	397	0	524	0	388	240	256	360	0	113	225	157	148	172	147	157	258	143	144	159	0	153	137	0	135	146	0	136	115	150	114	125	99	102	0	115	86	0	0	178	0	0	134	177	125	0	153	0	0	99	0	0	119	0	112	0	104	0	0	0	0	0	97	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134494	301Of	301Of_S30_L001_R1_001.fastq.gz	06a615b4736395d1999c3fd81d5df9ec4af73ab4c59fbd718a6e8c6884ee4a0f	301Of_S30_L001_R2_001.fastq.gz	21673adee3bd7080ded333c62db1136c922aa83e2dfc7999086fb9e558a30a6b	41128	29827	634	29827	634	0	0	0	0	26944	41	0	0	4450	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3170	0	4064	2944	4822	591	0	983	0	639	551	569	438	0	519	397	257	301	317	308	302	216	296	318	295	0	309	333	0	294	298	0	262	282	445	244	263	224	0	0	220	0	0	0	169	163	0	0	191	345	0	0	0	0	145	0	0	151	0	0	0	0	147	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134496	303Of	303Of_S42_L001_R1_001.fastq.gz	cebf3b803046c2602820025953262e28daaa6c6c2986acc6236de363489d57e0	303Of_S42_L001_R2_001.fastq.gz	d8560c391cea3f687a2e5096914d7574294b1cf3e6ee32ab9dfe9b3daab85787	13015	8661	268	8661	268	0	0	0	0	7734	50	0	0	1669	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	996	990	1125	225	0	265	0	174	112	140	207	0	45	130	85	86	82	77	87	96	58	79	72	0	75	63	0	70	72	0	70	73	131	55	61	54	47	0	56	45	0	0	82	0	0	68	83	93	0	68	0	0	42	0	38	51	0	46	63	59	43	0	48	0	0	36	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134511	314Af	314Af_S92_L001_R1_001.fastq.gz	aa3093cc4d630a8bde575ea7f8c816d62f75e8ff7b058aae261a883124c3fba6	314Af_S92_L001_R2_001.fastq.gz	a2c73d60a39bbd1a47152aa9cc8e12297c8f5d75c7b3c29c8519d4fad6f1f387	70049	47920	1050	47920	1050	0	0	0	0	42120	51	0	0	8221	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	184	26	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4634	0	5644	6037	5325	1150	0	1517	0	1079	846	722	1016	0	280	691	415	492	462	415	460	606	403	420	471	0	396	373	0	445	361	0	412	363	402	364	327	330	329	0	364	220	0	0	455	410	0	333	497	410	0	407	0	0	226	0	193	269	0	289	0	230	0	0	0	0	0	198	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134516	317Of	317Of_S7_L001_R1_001.fastq.gz	2e09765eedaad5d571b0c0914f5b908bae90a888a90ef3e4814e268dce7243ab	317Of_S7_L001_R2_001.fastq.gz	4cf9ce6b5fdf2a6ba233225d51878b5e8fd28a512a35c11b20d35d5643ac6728	14817	9225	258	9225	258	0	0	0	0	8250	50	0	0	1699	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1074	0	1083	1004	981	199	0	260	0	188	178	169	186	0	60	159	101	73	97	87	91	139	91	73	98	0	82	76	0	59	74	0	90	71	71	68	59	70	56	0	50	42	0	0	96	49	0	64	70	65	0	92	0	0	49	0	36	61	0	68	0	52	39	0	40	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134510	313Of	313Of_S89_L001_R1_001.fastq.gz	34d1f4904063ea2c8834e660ee625b2b607215f4d0310ae3009f83e6a90f871d	313Of_S89_L001_R2_001.fastq.gz	a901260ec9de0cac9b822f4c67878ce31afe2b19345ea4262c2a559e00b45c82	72118	50859	1113	50859	1113	0	0	0	0	44750	49	0	0	9408	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	999.00000000	999.00000000	NoData	14	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4863	0	6027	5615	5485	1034	0	1832	0	1198	852	904	1062	0	280	782	516	479	468	504	492	659	468	414	502	0	452	453	0	453	474	0	441	386	446	388	451	418	358	0	379	220	0	0	534	420	0	336	533	499	0	451	0	0	303	0	220	356	0	285	0	277	0	0	0	0	0	206	247	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
