sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A3	A4	A4a	71557_A	71560_A	373904_A	1398261_A	136583_A	37985_A	67498_A	A3at	B2a	40229_B	B19	29324_B	1398254_B	1398255_B	40230_B	50998_B	363084_B	1398256_B	B1	1398196_B	326410_B	1398197_B	B18c	C3	C21	C3an	C3fc	C3de	C3b	C3bb	C65b	C3s	C3fd	C21ae	C3gz	65808_C	41315_C	892227_C	C3dk	C3gu	C3gw	C3gy	1398199_C	C3gx	C3gv	44082_C	1398208_C	1398201_C	1398198_C	115584_C	20889_C	47745_C	71453_C	1398200_C	892623_C	1398212_C	1398213_C	1398210_C	C50f	C3ey	3238_C	21025_C	71372_C	C6b	42844_C	99002_C	132192_C	75670_C	1398227_C	71371_C	67000_C	470998_C	1398217_C	C3ad	1398253_C	1398218_C	1398211_C	C1	1398215_C	C40g	1398219_C	1398220_C	20921_C	C3ag	C93.1	C3db	1398228_C	105162_C	1398224_C	25492_C	C3dw	1398223_C	C3fy	1398226_C	1398204_C	1398221_C	1398172_C	46030_C	1398205_C	1398232_C	128933_C	1398202_C	109783_C	38271_C	1398233_C	1398230_C	1398258_C	1398235_C	990_C	C6a	53700_C	71505_C	1398195_C	52147_C	22869_C	1398214_C	C11	1398257_C	54162_C	C16	1628_C	1398229_C	1398216_C	54160_C	1398252_C	1398234_C	1398222_C	1398225_C	22689_C	1398231_C	41031_C	9770_C	25923_C	22806_C	2427_C	1398180_C	1364_C	423805_C	1398262_C	1830_C	789925_C	24506_C	11191_C	C3n	1398259_C	29186_C	1398203_C	37068_C	1398181_C	1398237_C	903269_C	99568_C	1398173_C	39422_C	1398236_C	21018_C	21909_C	47758_C	470507_C	91355_C	99053_C	1398260_C	44826_C	18746_C	41854_C	G3am	1398174_G	G3b	1398176_G	1398175_G	1398177_G	1398182_G	1398178_G	1398184_G	1398183_G	1398185_G	1398190_G	57869_G	1398189_G	1398187_G	1398191_G	1398188_G	57133_G	1341836_G	1398240_G	1398239_G	1398238_G	481020_G	1398241_G	1161965_G	1398179_G	1398242_G	1398246_G	1398245_G	1398244_G	1398243_G	1398193_G	484569_G	1398250_G	1398249_G	1398248_G	1398247_G	738443_G	1398251_G	1341844_G	518630_G	481032_G	1398186_G	1398192_G	1398194_G	1337502_G
127571	MX72	MX72_S72_L001_R1_001.fastq.gz	c1c470ab8ff3c8dab6ec028f7f1c9b40b4c3e89c0c2870b66d5734068cfa0a17	MX72_S72_L001_R2_001.fastq.gz	4f5eac67d6414070f1145210e5911e1cc5380e729ad78b6018daff967d4795fd	28763	14006	544	14000	543	6	1	0	0	13543	17	0	0	597	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.30706000	-88.71617000	20.07.19	37.83783783783784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7317	1683	690	568	0	148	350	1386	326	317	0	0	84	75	111	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127611	MX113	MX113_S112_L001_R1_001.fastq.gz	19cc1a46cb06c0ce7e42d6bd88645155dc702be6266da4f9bb6097b56f8cd213	MX113_S112_L001_R2_001.fastq.gz	200ebe4a8875bacca820a867bf5153e0a99847c08fc02b731ce5dd1a2cbedf91	44441	23041	734	23041	734	0	0	0	0	22040	15	0	0	565	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.28367000	-88.71162000	21.07.19	28.22822822822823	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13099	1967	969	1248	571	485	671	1308	542	314	287	0	93	230	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127598	MX100	MX100_S99_L001_R1_001.fastq.gz	6973d9ceabe60929f327b16e9cca387273d016c7ad22f830a0699b830d8b45b2	MX100_S99_L001_R2_001.fastq.gz	3e6aae2cba6794f130ef6995a3d8febab08b7e14ecc7f500dc2750da80ee9e36	20396	7640	303	7640	303	0	0	0	0	7331	17	0	0	181	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.24744000	-88.70778000	20.07.19	15.315315315315315	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4520	433	541	326	160	257	235	251	138	164	89	0	54	42	39	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127572	MX73	MX73_S73_L001_R1_001.fastq.gz	f14d210cb0098027d04d0d9ab56123c8f19d353b6ff353f25e8ef409ce8864a0	MX73_S73_L001_R2_001.fastq.gz	9e91a16529d8a38b5140e4ba62ab4fcdd433d334c1795ab0f32d563dcd33593a	37416	17281	695	17281	695	0	0	0	0	16687	18	0	0	654	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.30706000	-88.71617000	20.07.19	37.53753753753754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	9258	1894	977	754	0	241	415	1325	466	389	0	0	133	103	193	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	104	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127523	MX24	MX24_S24_L001_R1_001.fastq.gz	ddfc06a07061ba20cdcb5017675f9441e9619e40c46624b24e5d9f5d4785fede	MX24_S24_L001_R2_001.fastq.gz	f0989e2bfc3d34b22f0038dc104635cbd1f0af13c9d27d2153d9e543d1dc60e8	38170	17448	602	17448	602	0	0	0	0	16142	17	0	0	809	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39592000	-89.70556000	18.07.19	36.63663663663664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10030	1181	680	934	0	633	363	498	278	309	0	0	102	135	131	0	0	221	0	216	0	206	0	0	90	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127621	MX124	MX124_S122_L001_R1_001.fastq.gz	36b328fb986d145070cda84f67153a05380c84feef837fd25d61b1c6aed02450	MX124_S122_L001_R2_001.fastq.gz	d1237d38891b6dd8d645ec7a8f9f0697fdba5d8a342f87f0ea4184526e2c905f	35937	18471	458	18471	458	0	0	0	0	18020	19	0	0	1109	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.28367000	-88.71162000	21.07.19	27.32732732732733	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9944	1885	869	555	0	262	519	1797	356	601	0	0	99	174	165	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127529	MX30	MX30_S30_L001_R1_001.fastq.gz	241fbe98005caf676d4c71764be34442b2d655ff5728d0e53ef3f30a12a7cadf	MX30_S30_L001_R2_001.fastq.gz	ca5c15886ff5504fa57b6514f3e9d4c4175bc5423f8e428904434f64d22f1ef0	23089	10263	422	10263	422	0	0	0	0	10011	13	0	0	249	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	15.915915915915916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6609	483	633	417	0	422	230	243	137	74	0	514	0	108	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127536	MX37	MX37_S37_L001_R1_001.fastq.gz	87cc24ebeaafe0921f28a393e166ab76bebec246456e7333410742e643574fdd	MX37_S37_L001_R2_001.fastq.gz	c53a6cda09cb35fde6e9f7abdc0991a3ee606a8ab13bbcf0c8462b24c5b55f17	31525	14818	574	14818	574	0	0	0	0	14383	14	0	0	345	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	10.21021021021021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9092	972	901	635	0	770	288	196	225	376	0	583	94	82	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127530	MX31	MX31_S31_L001_R1_001.fastq.gz	2b96045004de98f6db79fe164be621dc0d1a6bc8f37ab18ccc88fda4e3bfb44d	MX31_S31_L001_R2_001.fastq.gz	5667248fabd19669fdf6c0fd2dc26e819cf5764281c498a3cae3661108d459a8	40782	20679	645	20679	645	0	0	0	0	19628	14	0	0	630	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	15.615615615615615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11866	1469	1245	921	0	922	428	485	294	315	0	1053	106	231	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127524	MX25	MX25_S25_L001_R1_001.fastq.gz	400ba068fd4328d3a5171d8f4db9c3d8ceb6ec9d07a7ba867363004c13e8652e	MX25_S25_L001_R2_001.fastq.gz	326b5d9cdd33907a693cc67c4ea6273c6a7a619d80c638f33694ebc1fb9e1190	32550	14920	622	14920	622	0	0	0	0	14277	16	0	0	469	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	15.915915915915916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8694	1060	975	715	0	383	335	366	168	209	0	818	69	153	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	85	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127546	MX47	MX47_S47_L001_R1_001.fastq.gz	f79df8e066cb8b7ebb857275fbac5e07b984558aa878a47fd95dfece40af85d5	MX47_S47_L001_R2_001.fastq.gz	64a880648c298f0b872deb442675d6efa507c0b13925608ec22206ac2faf0736	39196	20186	637	20186	637	0	0	0	0	19553	16	0	0	709	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.51127000	-89.79737000	18.07.19	16.816816816816818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12061	1391	1246	1115	0	857	475	397	270	299	0	622	88	215	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	111	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127539	MX40	MX40_S40_L001_R1_001.fastq.gz	0ed787ea13614a8dbe4a32ec354e6ad87c2333205560f0d258e96bff697a9661	MX40_S40_L001_R2_001.fastq.gz	6bb8fdb906a3e6dbf0ba73568bfb12cc7c8400712f09aa6ff7c726ea4932835c	24699	11510	389	11510	389	0	0	0	0	11257	17	0	0	458	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	10.51051051051051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7485	557	620	443	0	409	209	279	141	103	0	463	105	121	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	53	0	90	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127544	MX45	MX45_S45_L001_R1_001.fastq.gz	e683e4f124c802d15587a7606da56f6c560a8fd6bdd404741af6178576fc79cf	MX45_S45_L001_R2_001.fastq.gz	3c48d989843a2fcc1c124614708c8dad896c7b637f7be25f3021b4272b20af7b	46258	22901	770	22879	769	0	0	22	1	22145	16	0	0	814	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.51127000	-89.79737000	18.07.19	9.90990990990991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13604	1557	1319	1196	0	1005	576	423	353	394	0	769	124	218	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	185	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127543	MX44	MX44_S44_L001_R1_001.fastq.gz	85ce73f78d898337f98726f7404c0a60fd908a8dbbe5f6ef5d5e93c3a725b61e	MX44_S44_L001_R2_001.fastq.gz	355edacedc50cce5296394c7ad90e3c3a46e9d3dc0e80c2a483a52ba0b75dc6c	26803	11159	454	11159	454	0	0	0	0	10841	19	0	0	532	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.51127000	-89.79737000	18.07.19	10.51051051051051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6861	797	587	548	47	318	149	205	106	153	0	538	58	72	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	84	0	0	0	0	90	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127542	MX43	MX43_S43_L001_R1_001.fastq.gz	78e00b40adf846ce7160b2358423043fb94181a90adc1e924a3b755b2880f21c	MX43_S43_L001_R2_001.fastq.gz	f4dbd3177200dad95413ee8729cab2d1f116c46a75da939083e839407c71c387	30209	13529	528	13529	528	0	0	0	0	13185	18	0	0	638	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.51127000	-89.79737000	18.07.19	11.411411411411411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8420	885	695	687	0	379	154	293	101	239	0	694	75	91	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	80	0	0	0	0	123	66	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127533	MX34	MX34_S34_L001_R1_001.fastq.gz	d4cada81c7b0f38d9002646837ae35436798a22197030ab1dd2c1bb6e491c96a	MX34_S34_L001_R2_001.fastq.gz	19fd56aec7ed9ade28a15f862ed2863616749a0e37f8dfd8d4e3cd2e463485b5	23479	10433	421	10433	421	0	0	0	0	10130	16	0	0	333	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	9.90990990990991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6062	686	616	571	0	435	219	331	106	155	0	561	47	90	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	87	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127541	MX42	MX42_S42_L001_R1_001.fastq.gz	900bd439e0708896d6124a30392d1ebf323d8c6c6d07160f7747ecca65b21045	MX42_S42_L001_R2_001.fastq.gz	52d9fe68ecde3441602d0bf8e508ff938eb4059631f7d322c38a5e115477355d	25633	11542	449	11542	449	0	0	0	0	11156	17	0	0	534	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.51127000	-89.79737000	18.07.19	10.81081081081081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6880	713	639	596	0	312	173	278	112	165	0	754	0	70	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	93	73	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127513	MX14	MX14_S14_L001_R1_001.fastq.gz	81bfd358ca3f344ebcd4f59f35af00dc06fd386bf6bf324bd19d2aeb55c8b996	MX14_S14_L001_R2_001.fastq.gz	97ec23c79925c1bf92e0394fc1a3ba1e2f870ab7803191fa4f2d829194ec9f67	21269	8694	373	8694	373	0	0	0	0	8355	19	0	0	491	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39622000	-89.70578000	18.07.19	9.00900900900901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5600	423	470	450	0	202	149	133	100	93	0	244	0	73	83	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	47	0	0	0	0	50	58	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
