sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A6b	A3	A3g	A1er	A1es	A6d	779206_A	A6g	481727_A	A3bs	A6k	A3v	B1	C3u	C27	C3	C15	C1	C115	C21ab	C15ed	C15h	C15he	C71	C27e	C21	C27a	C3ge	359493_C	C1c	1196645_C	C27f	C39	25124_C	1945_C	C93a	C15ad	472560_C	C15pg	C15ai	18457_C	C116	C15gu	535407_C	1147964_C	C15mc	C15s	C1b	C3bn	C116ab	C93l	9922_C	C45d	C116aa	10011_C	C115a	C3td	C3gm	C116ak	C12h	100555_C	C116ae	25910_C	C15sw	C3db	C15qy	C15lj	C1al	96099_C	100368_C	C15f	455231_C	27742_C	69420_C	1196646_C	103466_C	1932_C	C15mv	C15cy	C72k	15701_C	C71a	C15tf	C15cq	22573_C	25897_C	274863_C	100241_C	C3wp	214480_C	100677_C	22868_C	1196647_C	C6b	C15px	649502_C	24643_C	25909_C	C15mg	C3ju	C116f	100683_C	C1w	154460_C	742_C	10583_C	C3ew	4709_C	27256_C	21656_C	C15do	C3pa	C15k	1196686_C	25898_C	26134_C	110256_C	C15mw	C15ev	C15cd	289951_C	27157_C	C15jl	100983_C	22914_C	31963_C	13382_C	788_C	139468_C	C119	78767_C	19105_C	782_C	374176_C	5965_C	356278_C	25913_C	C65	C3vg	99989_C	1196687_C	31954_C	22906_C	C3b	1196675_C	C3mw	374218_C	C15lb	1196689_C	374389_C	779_C	29018_C	C1jx	C15bb	C116ao	100043_C	152224_C	14278_C	26139_C	C3ni	98990_C	375030_C	20890_C	1196661_C	1196660_C	1196659_C	27257_C	91158_C	266916_C	C93.1	C15fz	10017_C	25908_C	C15il	25893_C	11935_C	C3sa	C15fm	1196638_C	31358_C	54632_C	25956_C	373997_C	800_C	26132_C	16181_C	C116i	C42au	894_C	C15cc	19581_C	28834_C	2005_C	1196627_C	139924_C	C15bp	C1t	C15v	C27h	66538_C	374472_C	26166_C	26010_C	1196664_C	1196663_C	1196662_C	104370_C	C1bc	100831_C	1355_C	C42bb	11944_C	564_C	14685_C	68316_C	375757_C	54648_C	3635_C	1196639_C	C15hf	C1kf	54629_C	1196640_C	54636_C	1196641_C	54630_C	1196642_C	54640_C	C50f	54645_C	C1id	54641_C	1196644_C	1196643_C	54639_C	54631_C	25958_C	1196668_C	C15dm	100207_C	C3i	26000_C	1196670_C	1196669_C	10351_C	27761_C	1196666_C	22891_C	1196635_C	24640_C	C115g	88806_C	26998_C	22894_C	22889_C	100537_C	26197_C	1196658_C	8885_C	28137_C	100981_C	100232_C	110008_C	26627_C	20959_C	121993_C	C66	C15dn	67311_C	24193_C	101771_C	42120_C	D1	D4	D2d	D4c	D4w	D5	D6	727632_D	D2	D1c	D1h	1196651_D	333306_D	D1as	1148018_D	D2.2	1196653_D	D1hz	D7	259893_D	68003_D	1196654_D	17162_D	D1jc	26126_D	1196628_D	1196655_D	45799_D	1196652_D	12183_D	1196688_D	D10e	62321_D	4940_D	234944_D	D4i	1196630_D	72450_D	D4j	104790_D	D4bc	D17d	D3b	1196650_D	132119_D	4659_D	21693_D	1196629_D	16296_D	D1hr	D1ju	350249_D	18751_D	D1ev	D1ip	122990_D	D1r	1196636_D	41651_D	11967_D	D1gt	1196656_D	D1bt	376697_D	D1v	1672_D	14233_D	18764_D	D1fy	1196637_D	1196657_D	D1db	D17c	132896_D	54041_D	10239_D	1697_D	237338_D	D1if	11027_D	14837_D	D4ax	1196631_D	14777_D	3304_D	12885_D	132049_D	D4u	D2a	1170888_D	D4f	24312_D	D4d	D5m	24101_D	D9	D17k	D17j	D1dj	1196648_D	D6c	D17e	D9b	1166662_D	13149_D	10420_D	D17l	1166665_D	D1iu	1173139_D	D17f	D17q	2577_D	1170890_D	1196665_D	45946_D	1196685_D	3297_D	2898_D	12737_D	13137_D	441302_D	D4ae	1166663_D	D9e	D7a	D17m	627322_F	1196673_F	1196674_F	F4.4	1196672_F	861630_F	G3a	G3ai	1196634_G	G3az	34947_G	G3x	73441_G	760746_G	G3b	481262_G	1196671_G	G3ae
111309	D2-3					563	20201127_keat	54274	37810	994	37810	994	0	0	0	0	36555	29	0	0	2062	37	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	aequituberculata	5.77166300	103.00899990	20170925	5.4	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	25368	0	0	0	3061	0	3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	223	0	0	0	273	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	452	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	73	0	0	0	62	0	0	0	0	0	0	24	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	7	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
111333	D5-4					563	20201127_keat	78347	58417	1375	58417	1375	0	0	0	0	55767	20	0	0	5126	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	foliosa	5.77166300	103.00899990	20170926	9.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36891	0	0	0	7026	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	2339	0	2626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	274	0	0	0	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	430	0	0	0	0	0	398	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	254	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111298	Syb11					563	20201127_keat	115720	89045	2040	89045	2040	0	0	0	0	86571	12	0	0	17714	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	grisea	5.96050800	102.68186700	20170922	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46530	0	0	0	9108	0	7240	0	0	0	0	0	0	0	12717	0	0	0	0	0	0	0	2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	0	0	0	929	0	0	0	1709	0	840	0	0	0	0	0	0	1443	0	0	1299	0	0	0	0	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111303	D1-4					563	20201127_keat	60494	38325	1008	38325	1008	0	0	0	0	37069	12	0	0	0	1375	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Diploastreidae	Diploastrea	heliopora	5.77166300	103.00899990	20170924	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21097	10042	0	3057	0	0	247	0	701	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	520	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111289	Sym27					563	20201127_keat	26911	13012	601	13012	601	0	0	0	0	12558	17	0	0	0	131	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	fascicularis	5.96050800	102.68186700	20170518	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5785	3339	0	1320	0	85	0	0	834	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	88	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	99	0	0	0	0	0	83	0	0	77	0	0	0	0	0	0	0	73	0	69	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111270	Sym1					563	20201127_keat	33559	8531	335	8531	335	0	0	0	0	8336	22	0	0	230	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	lutea	5.96050800	102.68186700	20170516	10-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	195	0	180	165	0	0	0	0	0	0	135	203	0	0	42	0	0	0	0	76	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	49	0	41	0	0	0	0	0	0	40	0	0	0	0	0	62	61	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111284	Sym19					563	20201127_keat	28676	2420	118	2420	118	0	0	0	0	2364	25	0	0	240	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	lutea	5.96050800	102.68186700	20170515	13.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	158	0	48	0	31	61	0	0	0	109	0	0	16	13	0	0	40	0	0	0	0	29	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	10	0	12	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111302	D1-3					563	20201127_keat	69173	52638	1029	52638	1029	0	0	0	0	51544	34	0	0	100	5801	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	verrucosa	5.77166300	103.00899990	20170924	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	739	5	75	0	7	20	20	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	8	7	6	6	6	6	6	0	0	0	0	0	0	5	0	0	0	0	0	4	4	0	0	40668	430	3250	0	0	0	0	4947	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111300	D1-1					563	20201127_keat	72120	51493	1245	51493	1245	0	0	0	0	50344	19	0	0	39	6011	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	5.77166300	103.00899990	20170924	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2504	68	726	0	0	107	82	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	16	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36998	481	3236	0	0	0	0	4897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	207	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111291	Sym29					563	20201127_keat	33582	23813	829	23813	829	0	0	0	0	23102	13	0	0	10	344	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	verrucosa	5.96050800	102.68186700	20170521	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14759	1119	4598	0	0	0	1576	0	0	0	182	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111310	D2-4					563	20201127_keat	65897	49238	1242	49238	1242	0	0	0	0	48335	22	0	0	0	2951	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	verrucosa	5.77166300	103.00899990	20170925	5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	339	17	35	53	0	11	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	28629	3021	9470	0	0	0	2619	0	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	0	479	472	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111318	D3-5					563	20201127_keat	54497	18021	794	18021	794	0	0	0	0	17462	46	0	0	869	2041	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NoData	5.77166300	103.00899990	20170925	15.1	38	9	14	0	0	6	0	6	0	4	0	0	0	24	0	587	0	107	0	0	0	0	0	3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	70	0	64	0	59	54	53	40	38	36	36	32	30	29	27	27	25	25	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5073	0	0	0	3919	0	0	143	0	0	0	1273	0	0	0	0	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	157	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	106	106	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
