sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	C27	C3	C3u	C115	C3ed	C3bn	C115a	C115e	C21	C27a	C115g	25912_C	1707_C	1010_C	4558_C	37174_C	23471_C	25895_C	26063_C	25878_C	25910_C	22888_C	25911_C	C3b	26072_C	26043_C	25909_C	25917_C	C15h	25124_C	991_C	25897_C	22813_C	C3db	26067_C	C21ab	22875_C	25925_C	25880_C	25908_C	25903_C	25924_C	25944_C	C116f	141_C	22573_C	25923_C	25882_C	25920_C	26086_C	C57d	15701_C	26096_C	9772_C	25885_C	26134_C	25913_C	20900_C	9929_C	22883_C	C3ab	26178_C	25886_C	10351_C	25884_C	20872_C	373997_C	25879_C	22812_C	22609_C	25935_C	25902_C	25887_C	10375_C	C15do	26042_C	C18a	9922_C	25901_C	25974_C	C116	26179_C	129900_C	C93a	16182_C	4741_C	C3.10	C66	C1	373993_C	2555_C	25958_C	25948_C	26132_C	25993_C	11944_C	25956_C	26004_C	11935_C	26000_C	374009_C	373995_C	5965_C	26175_C	26066_C	373996_C	25999_C	D1	D4	D4c	D1c	D4f	D1l	D17d	4935_D	D17f	D17e	D1r	D2	D4k	D6	D17j	D1ad	D17c	D1h	8839_D	5499_D	D1u	D17l	13454_D	D5m	D9a	12294_D	26103_D	15970_D	25941_D	3878_D	13466_D	12509_D	10936_D	26104_D	1751_D	D17k	4934_D	26144_D	2598_D	26105_D	25963_D	26106_D	26095_D	12507_D	D1g	25955_D	17968_D	26172_D	26013_D	11827_D	2579_D	22588_D	D4r	25942_D	25951_D	2615_D	26016_D	26015_D	26007_D	26145_D	25943_D	26047_D	25953_D	26005_D	25964_D	26018_D	374010_D	25979_D	41532_D	17035_D	D4l	26023_D	25965_D	26014_D	26019_D	26028_D	D4j	26017_D	11828_D	26021_D	14041_D	D4i	26138_D	26167_D	2580_D	63569_D	17967_D	D2.2	26053_D	373994_D	26035_D	26148_D	18844_D	26057_D	26149_D	373990_D	3296_D	D1ao	373998_D	21131_D	26058_D	132883_D	373999_D	374000_D	373989_D	25952_D	7144_D	26049_D	32604_D	374001_D	374002_D	373991_D	19423_D	21127_D	26025_D	26033_D	1776_D	155340_D	D2a	24386_D	22029_D	10207_D	373992_D	134808_D	374003_D	66234_D	374004_D	12426_D	374005_D	10201_D	374006_D	374007_D	374008_D	25967_D	25968_D	26037_D
76229	RAF_A03	18045	11122	291	11116	290	6	1	0	0	10333	27	0	0	307	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Pectinia	alcicornis	1.16015800	103.74046900	2015-08-07	3-5m	328	3473	1828	2541	202	199	212	199	0	0	126	0	91	0	76	0	0	0	0	44	0	52	0	57	0	0	0	0	329	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	101	23	22	12	0	13	0	0	12	5	0	0	0	4	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76275	RAF_O05	19825	12709	306	12703	305	6	1	0	0	11874	25	0	0	172	29	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.16015800	103.74046900	2015-08-07	3-5m	1265	2539	4247	1393	145	147	128	78	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987	451	30	67	0	0	30	22	0	22	19	7	0	0	11	0	14	0	7	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76006	KUS_A04	22337	14265	355	14259	354	6	1	0	0	13165	32	0	0	290	26	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Pectinia	alcicornis	1.22493300	103.86095800	2015-07-07	3-5m	2164	4163	1636	2322	224	255	176	159	83	0	136	62	106	57	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	310	111	28	23	28	21	11	21	14	24	0	0	9	6	0	9	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76174	PJO_D08	18882	11704	282	11704	282	0	0	0	0	10937	30	0	0	407	14	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21487500	103.78664200	2015-08-07	3-5m	1297	2643	2992	1687	160	129	191	115	89	0	109	54	0	74	0	0	0	0	0	0	50	72	50	0	0	0	45	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	156	90	8	45	8	14	14	0	8	0	0	0	0	10	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76199	PJO_O03	29012	19234	406	19234	406	0	0	0	0	18451	23	0	0	512	37	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.21487500	103.78664200	2015-08-07	3-5m	11969	1721	417	539	92	72	0	0	237	268	0	193	0	0	0	0	0	0	86	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	744	39	118	0	0	20	23	0	17	0	13	0	0	0	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76345	SEM_M15	19492	12648	266	12639	265	9	1	0	0	12001	20	0	0	59	36	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.20727800	103.75408600	2015-09-07	3-5m	2101	2710	3183	1355	154	213	126	145	84	50	53	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139	429	104	34	0	7	0	26	0	0	0	0	0	0	0	19	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76342	SEM_M12	6354	3825	118	3825	118	0	0	0	0	3705	23	0	0	85	8	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.20727800	103.75408600	2015-09-07	3-5m	782	636	1097	339	25	67	24	26	21	21	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	139	61	11	0	0	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76118	PHA_M11	23192	14919	346	14907	345	12	1	0	0	14240	29	0	0	344	27	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.22646400	103.74708600	2015-09-07	3-5m	229	5286	2755	2359	297	523	157	168	0	0	121	0	92	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240	322	96	28	34	29	50	27	0	23	33	0	0	0	8	46	19	0	0	0	29	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76017	KUS_A15	25801	16288	383	16285	382	3	1	0	0	14910	28	0	0	603	44	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Pectinia	alcicornis	1.22493300	103.86095800	2015-07-07	3-5m	1186	4017	1879	4244	249	241	344	302	0	0	261	0	115	0	81	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	72	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	376	111	19	7	0	30	24	0	19	0	0	0	0	15	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76130	PHA_O08	30422	18713	471	18707	469	6	2	0	0	17252	30	0	0	604	44	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.22646400	103.74708600	2015-09-07	3-5m	1291	2734	7618	1549	137	148	124	101	65	0	0	0	0	0	0	0	0	0	0	0	234	0	94	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1717	690	30	105	0	0	72	29	0	47	0	19	12	24	33	0	30	0	15	0	0	23	0	18	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76078	PHA_A01	20485	12277	363	12271	362	6	1	0	0	11321	35	0	0	566	17	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Pectinia	alcicornis	1.22646400	103.74708600	2015-09-07	3-5m	1040	2134	4082	1172	122	127	83	75	53	0	70	0	0	0	0	0	0	0	0	0	136	0	67	0	0	0	0	0	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	74	73	0	62	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	84	10	4	0	4	7	5	0	5	0	8	10	12	6	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76013	KUS_A11	39488	25840	592	25830	591	10	1	0	0	24010	29	0	0	481	182	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Pectinia	alcicornis	1.22493300	103.86095800	2015-07-07	3-5m	3363	7435	3713	3051	478	540	228	231	210	0	0	116	228	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2633	747	291	45	55	91	64	68	0	46	38	0	0	0	46	0	21	21	23	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76114	PHA_M07	38310	24914	620	24902	618	12	2	0	0	23075	27	0	0	188	69	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.22646400	103.74708600	2015-09-07	3-5m	362	6162	6752	3806	333	288	253	221	0	0	204	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2731	753	226	68	109	91	103	69	0	76	0	0	0	0	24	81	53	23	0	0	55	23	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76343	SEM_M13	11577	7166	194	7166	194	0	0	0	0	6840	27	0	0	187	35	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.20727800	103.75408600	2015-09-07	3-5m	1276	1599	1507	647	86	108	95	60	26	33	0	0	47	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	198	41	27	32	0	0	13	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76126	PHA_O04	23974	14123	384	14120	383	3	1	0	0	13268	34	0	0	525	55	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.22646400	103.74708600	2015-09-07	3-5m	2014	1611	4625	1295	102	79	119	79	52	51	68	74	0	0	0	0	0	0	0	0	156	47	59	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1544	634	64	88	18	0	57	38	0	40	0	19	0	18	25	0	30	0	17	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76155	PJO_A04	6508	2985	119	2985	119	0	0	0	0	2845	28	0	0	58	22	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Pectinia	alcicornis	1.21487500	103.78664200	2015-08-07	3-5m	700	663	289	323	42	65	27	22	15	11	14	0	15	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	118	43	13	0	12	12	9	0	7	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76095	PHA_D03	18124	11329	299	11314	296	3	1	12	2	10607	31	0	0	348	681	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.22646400	103.74708600	2015-09-07	3-5m	429	3190	1921	1867	167	145	149	134	0	0	114	0	0	76	49	0	0	0	0	59	0	37	43	44	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	981	0	0	0	0	0	0	228	0	0	0	0	0	43	0	0	0	0	0	0	20	0	0	0	189	0	0	34	0	264	0	24	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	83	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76352	SEM_O07	34664	22775	433	22755	430	20	3	0	0	21646	15	0	0	0	81	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.20727800	103.75408600	2015-09-07	3-5m	3118	2637	6789	2036	143	319	233	116	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4262	886	595	0	281	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76077	KUS_P15	13665	8340	242	8340	242	0	0	0	0	7954	38	0	0	181	267	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	incertae sedis	Pachyseris	speciosa	1.22493300	103.86095800	2015-07-07	3-5m	3437	1095	392	351	79	40	0	0	80	42	0	0	0	0	0	24	41	35	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	46	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726	400	78	0	20	26	15	11	552	12	22	0	0	0	21	0	0	0	0	0	0	0	0	0	72	29	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	27	33	0	0	0	0	17	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	22	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76271	RAF_O01	17617	10763	269	10757	268	6	1	0	0	10095	25	0	0	181	23	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.16015800	103.74046900	2015-08-07	3-5m	123	2354	2611	1470	150	148	116	78	0	0	98	0	0	35	0	0	0	0	0	31	0	48	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1603	690	0	174	0	0	76	23	0	46	36	0	0	0	31	0	42	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
