sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A4a	1466327_B	C15	C40	C15by	C3	C15bd	C15er	C15os	C15cq	C115	C15l	336034_C	C15n	C15ev	C15ot	C15jk	C15bn	C15dt	C15.8	C15bb	C15gk	335958_C	C15im	1765124_C	C15op	14620_C	C15dq	C15pm	C15pf	C22s	73151_C	249099_C	C15kl	64094_C	C15he	4666_C	38809_C	741604_C	10255_C	C15qy	C15or	C3ge	776_C	C15gr	1932902_C	C15h	740_C	C15cn	618_C	C15ei	C40h	C15rg	C15ry	C15jw	64089_C	39284_C	C15id	139487_C	C116bf	1932907_C	335792_C	5764_C	C15pz	139579_C	69706_C	18555_C	C15lg	C15kj	69742_C	21557_C	23160_C	C15ai	C21ab	12985_C	1932903_C	779_C	C15fh	41346_C	3925_C	69619_C	C15hr	10257_C	43200_C	C15bp	1181_C	1932909_C	1879354_C	C15kw	C15qx	C40e	4663_C	C15cr	C15s	18922_C	C15eg	1807652_C	C15sb	725174_C	593_C	C115a	22915_C	1932908_C	11051_C	33293_C	465532_C	1932910_C	490534_C	31121_C	11309_C	31963_C	C15es	C15je	C15uv	C91h	4712_C	4745_C	551590_C	69741_C	C15bc	596906_C	1269236_C	C15v	69517_C	1932904_C	648867_C	C115e	1932899_C	33648_C	1932900_C	C15pd	20308_C	1932905_C	14158_C	C15ss	1320_C	4094_C	732_C	17832_C	69951_C	69592_C	43203_C	54750_C	615073_C	C15jn	142442_C	1932901_C	C15ay	37010_C	5761_C	10739_C	C15ra	C15ed	C15w	C15ff	12445_C	741269_C	C15qe	1932906_C	C39ab	C15o	20880_C	C15an	277763_C	C91k	21449_C	35710_C	D1	D4	D4c
138485	HVAt0	HVAt0_S73_L001_R1_001.fastq.gz	8261483bd6347d89b045ced1ee3f64c3c129e7f06beadec63aeae18dad97d8d5	HVAt0_S73_L001_R2_001.fastq.gz	0e91711f5167b4ca2eae8f543225159b4eaf9ae4b8659fd9b3aa8e63b6b3f7e1	663	20211012_klepac_fifer	2931	1290	74	1290	74	0	0	0	0	1266	22	0	0	68	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.18260000	-169.66028000	20150719	2	0	0	960	0	16	0	0	20	26	16	0	45	0	34	0	0	0	6	0	27	19	0	0	0	0	0	0	0	0	0	11	9	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
138524	MVAs0	MVAs0_S123_L001_R1_001.fastq.gz	54338927589c1e392cc2eddc908accfea79282bacf33b7404f23ee6d9958cbb3	MVAs0_S123_L001_R2_001.fastq.gz	b4e0a3975361dc77d68b8d6966ed7176cf12db78aad4b6605a6becabeb09032c	663	20211012_klepac_fifer	4999	2748	173	2748	173	0	0	0	0	2597	11	0	0	82	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.17893000	-169.65443000	20150719	1	0	0	2298	0	0	0	41	0	0	39	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	15	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
138487	HVBt0	HVBt0_S77_L001_R1_001.fastq.gz	e161e6030443a15ea8d8a8565f7b843c8e5b3d0e7bfaddb4b5da430b3d60c333	HVBt0_S77_L001_R2_001.fastq.gz	9b9e4e44cb296355c6cb3584af0856e8e4e77969b65c242c12f76bc1652e0665	663	20211012_klepac_fifer	5487	3159	166	3159	166	0	0	0	0	3124	10	0	0	37	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.18343000	-169.66022000	20150719	2	0	0	2616	0	70	0	99	0	131	89	0	0	0	0	0	23	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138486	HVBs0	HVBs0_S76_L001_R1_001.fastq.gz	ff6b7d06fd97775bfc4bd054f6e5e0407eeb3654112a45facb69fbf468457ffd	HVBs0_S76_L001_R2_001.fastq.gz	a59a29dc7a163a98f5798c172cec18e98cf0d08b26ae7da81f248b53babc93df	663	20211012_klepac_fifer	10133	6682	218	6682	218	0	0	0	0	6613	11	0	0	152	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.18343000	-169.66022000	20150719	1	0	0	5320	0	164	0	250	0	298	224	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	94	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138525	MVAt0	MVAt0_S124_L001_R1_001.fastq.gz	dd63a6681df443b9a20b5f8c43a1f41228254d618b39d2b49e116db8f33f2d92	MVAt0_S124_L001_R2_001.fastq.gz	17e7c58b1a860e927e26b06d39918c7241e6a7e0411a5942e0ca7b2dc0a2dce1	663	20211012_klepac_fifer	4285	2486	122	2486	122	0	0	0	0	2414	15	0	0	64	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.17893000	-169.65443000	20150719	2	0	0	2073	0	0	0	24	0	0	48	0	0	0	0	15	0	28	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	13	0	0	0	35	23	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138529	MVCt0	MVCt0_S132_L001_R1_001.fastq.gz	4eba1376ee0fae017e5a85d107273c9fa0452f8fc54ec20ba4b77fe48f1cdde3	MVCt0_S132_L001_R2_001.fastq.gz	b8b2fe7d9c218ea237a62bb4f0c941c282506785d2d491c6d8673169e2d2827f	663	20211012_klepac_fifer	9725	2284	138	2284	138	0	0	0	0	2246	20	0	48	330	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.17879000	-169.65443000	20150719	2	0	48	1674	49	0	0	24	0	30	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	46	0	0	0	0	40	29	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138495	HVFt15	HVFt0_S91_L001_R1_001.fastq.gz	3c4940d28e4d39895fe05ba6458cdfb5f530d37d013dfb5d93a115f6fd39bfbd	HVFt0_S91_L001_R2_001.fastq.gz	ddcede432275c85efb9622d31af897f28706aea42ce4c8a4e091ee83fad03d47	663	20211012_klepac_fifer	6717	3771	203	3771	203	0	0	0	0	3586	10	0	0	257	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.18314000	-169.66000000	20150719	2	0	0	0	2994	0	193	0	0	0	0	81	0	76	0	0	0	0	0	0	0	0	0	86	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
138502	HVJs0	HVJs0_S97_L001_R1_001.fastq.gz	9aefe3d344c696af667a69982297215784c5ffbf62242740252919fb272106fe	HVJs0_S97_L001_R2_001.fastq.gz	f1c677be4890f05c945e9f7e93246f534c55bd3f2e85ccdb0b24225821bccc9d	663	20211012_klepac_fifer	12460	1584	74	1584	74	0	0	0	0	1516	18	0	0	110	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.18317000	-169.66016000	20150719	1	0	0	20	1078	0	114	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	47	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	42	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	0	0	0	0	0	0
138489	HVCt0	HVCt0_S81_L001_R1_001.fastq.gz	6ae74bef8a2864a9087f045caabcf4782354456296b3b954690ca5e9485564b7	HVCt0_S81_L001_R2_001.fastq.gz	223f7dd1651387c96892d8cc18f6c1271f9266fdfbc9324d0741a85fd0a62d33	663	20211012_klepac_fifer	3807	2141	113	2141	113	0	0	0	0	2085	25	0	0	165	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.18346000	-169.66023000	20150719	2	0	0	1650	0	20	0	13	0	0	0	0	0	0	0	49	23	14	0	48	0	0	29	0	0	0	0	0	0	11	0	0	0	0	0	0	16	0	21	36	16	0	10	0	0	0	0	0	18	9	0	19	0	0	0	0	0	0	0	9	0	0	0	0	0	15	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138526	MVBs0	MVBs0_S127_L001_R1_001.fastq.gz	7db301210b22f5b5eee9dded943ee12b01251af3a169cb49e0ebd37725d66f8e	MVBs0_S127_L001_R2_001.fastq.gz	d7f2804c953613799b189dbd76af05883b2bdc0f394e05bee0ca851784375e04	663	20211012_klepac_fifer	7115	4178	208	4178	208	0	0	0	0	3988	17	0	0	137	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.18346000	-169.66022000	20150719	1	0	0	3364	0	42	0	17	32	0	0	0	0	0	0	47	27	54	21	44	0	0	55	0	0	0	0	0	0	30	0	0	0	106	0	0	0	31	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	22	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138503	HVJt0	HVJt0_S98_L001_R1_001.fastq.gz	12c59024ee46f4301471fb7d40f09329019a79e11d87661a6c6f2d3de5e04c7f	HVJt0_S98_L001_R2_001.fastq.gz	f6975e124b7e7b3b5c2c535d546183a68c71b9630f720785cf4f0e9920225070	663	20211012_klepac_fifer	8542	5419	219	5419	219	0	0	0	0	5149	8	0	0	519	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.18317000	-169.66016000	20150719	2	0	0	0	4282	0	193	0	0	0	0	90	0	140	0	0	0	0	0	0	0	0	0	190	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138541	MVIt15	MVIt15-0_S136_L001_R1_001.fastq.gz	3bfa21ee768210f30dea47ffab865749812dede936636e7e54b7e49cb6fd4e20	MVIt15-0_S136_L001_R2_001.fastq.gz	b58de5dca13f66f6a98a9b52beb1969886761cef83d53e8960948919f6d39473	663	20211012_klepac_fifer	64	31	3	31	3	0	0	0	0	31	1	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17889000	-169.65419000	20150719	2	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138540	MVIs15	MVIs15-0_S69_L001_R1_001.fastq.gz	415c81479f65e3d7588aa04261f39a95dd63d6ad5397efa9aa4c14ad0d273407	MVIs15-0_S69_L001_R2_001.fastq.gz	fc30ed1dadfc647a450cebae0506fd34f589eaad154051ee5b2fae421e265358	663	20211012_klepac_fifer	53	27	1	27	1	0	0	0	0	27	1	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17889000	-169.65419000	20150719	1	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138539	MVHt15	MVHt15-0_S137_L001_R1_001.fastq.gz	b32919b7679543e0d402417497632df6bf83c92fb034448ff3141179edb0781d	MVHt15-0_S137_L001_R2_001.fastq.gz	23f4c3f93b31a038429376b60810822e6e1801764797a586c96e4666dfc4ccc0	663	20211012_klepac_fifer	74	35	2	35	2	0	0	0	0	35	2	0	0	6	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17883000	-169.65431000	20150719	2	0	0	0	29	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138538	MVHs15	MVHs15-0_S11_L001_R1_001.fastq.gz	968384b087fa3b3812eb293a34fc2693ccb60aa780d77c2728b0aa153bee1fcf	MVHs15-0_S11_L001_R2_001.fastq.gz	79d2d34974864fa6324e8eab1a44c70e3203479975fa28720f31a2df08aaf328	663	20211012_klepac_fifer	18	5	1	5	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17883000	-169.65431000	20150719	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138537	MVGt15	MVGt15-0_S112_L001_R1_001.fastq.gz	76a88637ffddd750a56e44e40aca0c3e38b1d51f2fa96e8067f81cb83c215f72	MVGt15-0_S112_L001_R2_001.fastq.gz	4339c390aaeb0bda650ec40032c4c89e1ca67d031298895ef86335d478022ff1	663	20211012_klepac_fifer	43	23	2	23	2	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17889000	-169.65440000	20150719	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138536	MVGs15	MVGs15-0_S10_L001_R1_001.fastq.gz	7e292491440c067f7c68610731ba965991b2e37e48621b67da56dd54081a39a8	MVGs15-0_S10_L001_R2_001.fastq.gz	6e3446905d86c3b4b387173edd9702303891d6a93974737b1bdf3bae3949d8f4	663	20211012_klepac_fifer	34	8	1	8	1	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17889000	-169.65440000	20150719	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138535	MVFt15	MVFt15-0_S9_L001_R1_001.fastq.gz	7edd886db83b7746e923fd148290ae243fd9a9539b2b2f3ffebd23bf37f4c6ce	MVFt15-0_S9_L001_R2_001.fastq.gz	7180bd2eb570c981e6f97708e8e243faa00a94c6245f55cdefee44b66619b3ed	663	20211012_klepac_fifer	57	25	2	25	2	0	0	0	0	25	2	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17891000	-169.65462000	20150719	2	0	0	0	21	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138534	MVFs15	MVFs15-0_S18_L001_R1_001.fastq.gz	2fba18abd75dfb840743f093360132f4e0715c57dd2250a06d1dc84c092c660d	MVFs15-0_S18_L001_R2_001.fastq.gz	133e470e9d95bdacaf9b0b9771f29fa1d0d2d1d600c9cba5ad96620810bdb96b	663	20211012_klepac_fifer	71	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17891000	-169.65462000	20150719	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138531	MVDt0	MVDt15-0_S138_L001_R1_001.fastq.gz	6ee61234a8f5e8fa42b97885e6e8aad2d842c3a957fae8cd888db0c060b58e77	MVDt15-0_S138_L001_R2_001.fastq.gz	34e3dd9b68862863811b4909eda04cf3212f81482c6e802380adfcf941dcc86e	663	20211012_klepac_fifer	50	16	2	16	2	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-14.17870000	-169.65468000	20150719	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
138523	LVJt15	LVJt15-0_S13_L001_R1_001.fastq.gz	dd93eec109da3842306d1d70a0c6425ae3e3c8f7ba08c110c6baea30798f3b94	LVJt15-0_S13_L001_R2_001.fastq.gz	67f49910fe96fea1a56c74782c5dd7473a92e9e4fcbeae364d5f8b28b05cef1f	663	20211012_klepac_fifer	23	6	1	6	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	goniastrea	retiformis	-14.17145000	-169.64360000	20150720	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
