index,sample_name,host_genus_meta,host_species_meta,published
1834.pdf,S_16_E0654_321_EH-16S_18S_16S_amplicon_S503-B_N721-B,Platygyra,daedalea,y
1834.pdf,S_16_E0553_244_EH-16S_18S_16S_amplicon_S502-A_N711-A,Platygyra,daedalea,y
1834.pdf,S_16_E0666_329_EH-16S_18S_16S_amplicon_S505-B_N722-B,Platygyra,daedalea,y
1834.pdf,S_16_E0833_693_EH-16S_18S_16S_amplicon_S513-D_N723-D,Platygyra,daedalea,y
1834.pdf,S_16_E0665_320_EH-16S_18S_16S_amplicon_S505-B_N721-B,Platygyra,daedalea,y
1834.pdf,S_16_E0868_707_EH-16S_18S_16S_amplicon_S517-D_N726-D,Platygyra,daedalea,y
1834.pdf,S_16_E0753_520_EH-16S_18S_16S_amplicon_S515-C_N712-C,Platygyra,daedalea,y
1834.pdf,S_16_E0901_695_EH-16S_18S_16S_amplicon_S521-D_N724-D,Platygyra,daedalea,y
1834.pdf,S_16_E0606_173_EH-16S_18S_16S_amplicon_S508-A_N704-A,Platygyra,daedalea,y
1834.pdf,S_16_E0823_503_EH-16S_18S_16S_amplicon_S522-C_N711-C,Platygyra,daedalea,y
1834.pdf,S_16_E0787_507_EH-16S_18S_16S_amplicon_S518-C_N711-C,Platygyra,daedalea,y
1834.pdf,S_16_E0844_691_EH-16S_18S_16S_amplicon_S515-D_N723-D,Platygyra,daedalea,y
1834.pdf,S_16_E0621_211_EH-16S_18S_16S_amplicon_S510-A_N707-A,Platygyra,daedalea,y
1834.pdf,S_16_E0643_322_EH-16S_18S_16S_amplicon_S502-B_N721-B,Platygyra,daedalea,y
1834.pdf,S_16_E0561_208_EH-16S_18S_16S_amplicon_S503-A_N706-A,Platygyra,daedalea,y
1834.pdf,S_16_E0801_526_EH-16S_18S_16S_amplicon_S520-C_N714-C,Platygyra,daedalea,y
1834.pdf,S_16_E0597_214_EH-16S_18S_16S_amplicon_S507-A_N707-A,Platygyra,daedalea,y
1834.pdf,S_16_E0895_615_EH-16S_18S_16S_amplicon_S521-D_N718-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0886_656_EH-16S_18S_16S_amplicon_S520-D_N721-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0813_525_EH-16S_18S_16S_amplicon_S521-C_N714-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0887_669_EH-16S_18S_16S_amplicon_S520-D_N722-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0825_523_EH-16S_18S_16S_amplicon_S522-C_N714-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0695_378_EH-16S_18S_16S_amplicon_S507-B_N728-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0910_653_EH-16S_18S_16S_amplicon_S522-D_N721-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0898_655_EH-16S_18S_16S_amplicon_S521-D_N721-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0707_376_EH-16S_18S_16S_amplicon_S508-B_N728-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0587_241_EH-16S_18S_16S_amplicon_S506-A_N711-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0663_300_EH-16S_18S_16S_amplicon_S505-B_N719-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0575_242_EH-16S_18S_16S_amplicon_S505-A_N711-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0626_267_EH-16S_18S_16S_amplicon_S510-A_N715-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0634_226_EH-16S_18S_16S_amplicon_S511-A_N710-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0856_699_EH-16S_18S_16S_amplicon_S516-D_N724-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0588_251_EH-16S_18S_16S_amplicon_S506-A_N712-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0565_253_EH-16S_18S_16S_amplicon_S503-A_N712-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0737_471_EH-16S_18S_16S_amplicon_S513-C_N705-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0738_479_EH-16S_18S_16S_amplicon_S513-C_N706-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0574_233_EH-16S_18S_16S_amplicon_S505-A_N710-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0771_468_EH-16S_18S_16S_amplicon_S517-C_N705-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0784_475_EH-16S_18S_16S_amplicon_S518-C_N706-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0712_304_EH-16S_18S_16S_amplicon_S510-B_N720-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0586_232_EH-16S_18S_16S_amplicon_S506-A_N710-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0759_469_EH-16S_18S_16S_amplicon_S516-C_N705-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0808_473_EH-16S_18S_16S_amplicon_S521-C_N706-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0612_249_EH-16S_18S_16S_amplicon_S508-A_N712-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0577_263_EH-16S_18S_16S_amplicon_S505-A_N714-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0749_478_EH-16S_18S_16S_amplicon_S515-C_N706-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0679_339_EH-16S_18S_16S_amplicon_S506-B_N723-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0572_205_EH-16S_18S_16S_amplicon_S505-A_N706-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0551_223_EH-16S_18S_16S_amplicon_S502-A_N707-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0799_506_EH-16S_18S_16S_amplicon_S520-C_N711-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0751_501_EH-16S_18S_16S_amplicon_S515-C_N710-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0629_162_EH-16S_18S_16S_amplicon_S511-A_N703-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0866_689_EH-16S_18S_16S_amplicon_S517-D_N723-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0691_337_EH-16S_18S_16S_amplicon_S507-B_N723-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0668_349_EH-16S_18S_16S_amplicon_S505-B_N724-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0913_694_EH-16S_18S_16S_amplicon_S522-D_N724-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0616_153_EH-16S_18S_16S_amplicon_S510-A_N702-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0558_169_EH-16S_18S_16S_amplicon_S503-A_N703-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0845_700_EH-16S_18S_16S_amplicon_S515-D_N724-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0817_437_EH-16S_18S_16S_amplicon_S522-C_N703-C,Acropora,downingi,y
1834.pdf,S_16_E0573_220_EH-16S_18S_16S_amplicon_S505-A_N707-A,Acropora,downingi,y
1834.pdf,S_16_E0769_442_EH-16S_18S_16S_amplicon_S517-C_N703-C,Acropora,downingi,y
1834.pdf,S_16_E0793_440_EH-16S_18S_16S_amplicon_S520-C_N703-C,Acropora,downingi,y
1834.pdf,S_16_E0734_432_EH-16S_18S_16S_amplicon_S513-C_N702-C,Acropora,downingi,y
1834.pdf,S_16_E0596_202_EH-16S_18S_16S_amplicon_S507-A_N706-A,Acropora,downingi,y
1834.pdf,S_16_E0745_431_EH-16S_18S_16S_amplicon_S515-C_N702-C,Acropora,downingi,y
1834.pdf,S_16_E0632_197_EH-16S_18S_16S_amplicon_S511-A_N706-A,Acropora,downingi,y
1834.pdf,S_16_E0781_441_EH-16S_18S_16S_amplicon_S518-C_N703-C,Acropora,downingi,y
1834.pdf,S_16_E0620_199_EH-16S_18S_16S_amplicon_S510-A_N706-A,Acropora,downingi,y
1834.pdf,S_16_E0559_179_EH-16S_18S_16S_amplicon_S503-A_N704-A,Acropora,downingi,y
1834.pdf,S_16_E0805_438_EH-16S_18S_16S_amplicon_S521-C_N703-C,Acropora,downingi,y
1834.pdf,S_16_E0752_510_EH-16S_18S_16S_amplicon_S515-C_N711-C,Platygyra,daedalea,y
1834.pdf,S_16_E0879_705_EH-16S_18S_16S_amplicon_S518-D_N726-D,Platygyra,daedalea,y
1834.pdf,S_16_E0812_514_EH-16S_18S_16S_amplicon_S521-C_N712-C,Platygyra,daedalea,y
1834.pdf,S_16_E0764_518_EH-16S_18S_16S_amplicon_S516-C_N712-C,Platygyra,daedalea,y
1834.pdf,S_16_E0655_332_EH-16S_18S_16S_amplicon_S503-B_N722-B,Platygyra,daedalea,y
1834.pdf,S_16_E0702_326_EH-16S_18S_16S_amplicon_S508-B_N722-B,Platygyra,daedalea,y
1834.pdf,S_16_E0834_701_EH-16S_18S_16S_amplicon_S513-D_N724-D,Platygyra,daedalea,y
1834.pdf,S_16_E0835_712_EH-16S_18S_16S_amplicon_S513-D_N726-D,Platygyra,daedalea,y
1834.pdf,S_16_E0550_209_EH-16S_18S_16S_amplicon_S502-A_N706-A,Platygyra,daedalea,y
1834.pdf,S_16_E0630_171_EH-16S_18S_16S_amplicon_S511-A_N704-A,Platygyra,daedalea,y
1834.pdf,S_16_E0546_161_EH-16S_18S_16S_amplicon_S502-A_N702-A,Platygyra,daedalea,y
1834.pdf,S_16_E0757_443_EH-16S_18S_16S_amplicon_S516-C_N703-C,Acropora,downingi,y
1834.pdf,S_16_E0608_201_EH-16S_18S_16S_amplicon_S508-A_N706-A,Acropora,downingi,y
1834.pdf,S_16_E0585_219_EH-16S_18S_16S_amplicon_S506-A_N707-A,Acropora,downingi,y
1834.pdf,S_16_E0548_180_EH-16S_18S_16S_amplicon_S502-A_N704-A,Acropora,downingi,y
1834.pdf,S_16_E0593_165_EH-16S_18S_16S_amplicon_S507-A_N703-A,Acropora,downingi,y
1834.pdf,S_16_E0549_194_EH-16S_18S_16S_amplicon_S502-A_N705-A,Acropora,downingi,y
1834.pdf,S_16_E0756_427_EH-16S_18S_16S_amplicon_S516-C_N702-C,Acropora,downingi,y
1834.pdf,S_16_E0867_698_EH-16S_18S_16S_amplicon_S517-D_N724-D,Platygyra,daedalea,y
1834.pdf,S_16_E0714_324_EH-16S_18S_16S_amplicon_S510-B_N722-B,Platygyra,daedalea,y
1834.pdf,S_16_E0775_508_EH-16S_18S_16S_amplicon_S517-C_N711-C,Platygyra,daedalea,y
1834.pdf,S_16_E0726_323_EH-16S_18S_16S_amplicon_S511-B_N722-B,Platygyra,daedalea,y
1834.pdf,S_16_E0611_239_EH-16S_18S_16S_amplicon_S508-A_N711-A,Platygyra,daedalea,y
1834.pdf,S_16_E0889_696_EH-16S_18S_16S_amplicon_S520-D_N724-D,Platygyra,daedalea,y
1834.pdf,S_16_E0798_496_EH-16S_18S_16S_amplicon_S520-C_N710-C,Platygyra,daedalea,y
1834.pdf,S_16_E0689_317_EH-16S_18S_16S_amplicon_S507-B_N721-B,Platygyra,daedalea,y
1834.pdf,S_16_E0633_210_EH-16S_18S_16S_amplicon_S511-A_N707-A,Platygyra,daedalea,y
1834.pdf,S_16_E0690_327_EH-16S_18S_16S_amplicon_S507-B_N722-B,Platygyra,daedalea,y
1834.pdf,S_16_E0636_245_EH-16S_18S_16S_amplicon_S511-A_N712-A,Platygyra,daedalea,y
1834.pdf,S_16_E0855_690_EH-16S_18S_16S_amplicon_S516-D_N723-D,Platygyra,daedalea,y
1834.pdf,S_16_E0677_319_EH-16S_18S_16S_amplicon_S506-B_N721-B,Platygyra,daedalea,y
1834.pdf,S_16_E0788_516_EH-16S_18S_16S_amplicon_S518-C_N712-C,Platygyra,daedalea,y
1834.pdf,S_16_E0902_703_EH-16S_18S_16S_amplicon_S521-D_N726-D,Platygyra,daedalea,y
1834.pdf,S_16_E0740_502_EH-16S_18S_16S_amplicon_S513-C_N710-C,Platygyra,daedalea,y
1834.pdf,S_16_E0685_277_EH-16S_18S_16S_amplicon_S507-B_N716-B,Acropora,downingi,y
1834.pdf,S_16_E0704_346_EH-16S_18S_16S_amplicon_S508-B_N724-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0692_347_EH-16S_18S_16S_amplicon_S507-B_N724-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0617_163_EH-16S_18S_16S_amplicon_S510-A_N703-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0715_335_EH-16S_18S_16S_amplicon_S510-B_N723-B,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0774_498_EH-16S_18S_16S_amplicon_S517-C_N710-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0786_497_EH-16S_18S_16S_amplicon_S518-C_N710-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0557_160_EH-16S_18S_16S_amplicon_S503-A_N702-A,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0742_521_EH-16S_18S_16S_amplicon_S513-C_N712-C,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0905_746_EH-16S_18S_16S_amplicon_S521-D_N729-D,Platygyra,daedalea,y
1834.pdf,S_16_E0838_557_EH-16S_18S_16S_amplicon_S515-D_N716-D,Platygyra,daedalea,y
1834.pdf,S_16_E0583_189_EH-16S_18S_16S_amplicon_S506-A_N705-A,Platygyra,daedalea,y
1834.pdf,S_16_E0802_538_EH-16S_18S_16S_amplicon_S520-C_N715-C,Platygyra,daedalea,y
1834.pdf,S_16_E0791_405_EH-16S_18S_16S_amplicon_S520-C_N701-C,Platygyra,daedalea,y
1834.pdf,S_16_E0720_397_EH-16S_18S_16S_amplicon_S510-B_N729-B,Platygyra,daedalea,y
1834.pdf,S_16_E0599_240_EH-16S_18S_16S_amplicon_S507-A_N711-A,Acropora,downingi,y
1834.pdf,S_16_E0789_527_EH-16S_18S_16S_amplicon_S518-C_N714-C,Acropora,downingi,y
1834.pdf,S_16_E0673_278_EH-16S_18S_16S_amplicon_S506-B_N716-B,Acropora,downingi,y
1834.pdf,S_16_E0646_351_EH-16S_18S_16S_amplicon_S502-B_N724-B,Acropora,downingi,y
1834.pdf,S_16_E0570_177_EH-16S_18S_16S_amplicon_S505-A_N704-A,Acropora,downingi,y
1834.pdf,S_16_E0678_328_EH-16S_18S_16S_amplicon_S506-B_N722-B,Platygyra,daedalea,y
1834.pdf,S_16_E0660_390_EH-16S_18S_16S_amplicon_S503-B_N728-B,Acropora,downingi,y
1834.pdf,S_16_E0664_310_EH-16S_18S_16S_amplicon_S505-B_N720-B,Acropora,downingi,y
1834.pdf,S_16_E0829_631_EH-16S_18S_16S_amplicon_S513-D_N719-D,Acropora,downingi,y
1834.pdf,S_16_E0837_744_EH-16S_18S_16S_amplicon_S513-D_N728-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0858_733_EH-16S_18S_16S_amplicon_S516-D_N727-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0915_714_EH-16S_18S_16S_amplicon_S522-D_N727-D,Platygyra,daedalea,y
1834.pdf,S_16_E0860_549_EH-16S_18S_16S_amplicon_S517-D_N716-D,Cyphastrea,microphthalma,y
1834.pdf,S_16_E0650_280-no-PCR-product_EH-16S_18S_16S_amplicon_S503-B_N716-B,NA,NA,y
