index,sample_name,host_genus_meta,host_species_meta,published
1000.pdf,ALb_047,,,y
1000.pdf,ALa_044,,,y
1000.pdf,YBa_012,,,y
1000.pdf,YBa_020,,,y
1000.pdf,KAc_047,,,y
1000.pdf,YBb_038,,,y
1000.pdf,YBb_032,,,y
1000.pdf,YBb_046,,,y
1000.pdf,KAc_045,,,y
1000.pdf,OMa_030,,,y
1000.pdf,OMa_011,,,y
1000.pdf,YBa_008,,,y
1000.pdf,YBa_011,,,y
1000.pdf,ALa_007,,,y
1000.pdf,ALa_031,,,y
1000.pdf,YBb_003,,,y
1000.pdf,YBa_001,,,y
1000.pdf,KAa_015,,,y
1000.pdf,ALb_019,,,y
1000.pdf,OMa_071,,,y
1000.pdf,OMd_054,,,y
1000.pdf,ALa_003,,,y
1000.pdf,YBb_001,,,y
1000.pdf,ADa_043,,,y
1000.pdf,OMb_004,,,y
1000.pdf,YBb_009,,,y
1000.pdf,OMc_084,,,y
1000.pdf,YBa_026,,,y
1000.pdf,ALa_042,,,y
1000.pdf,ALa_038,,,y
1000.pdf,ADc_004,,,y
1000.pdf,YBa_033,,,y
1000.pdf,ADc_007,,,y
1000.pdf,YBb_012,,,y
1000.pdf,YBb_011,,,y
1000.pdf,YBb_010,,,y
1000.pdf,OMc_025,,,y
1000.pdf,ADd_030,,,y
1000.pdf,OMd_082,,,y
1000.pdf,ALb_013,,,y
1000.pdf,OMc_066,,,y
1000.pdf,ALb_044,,,y
1000.pdf,ALb_040,,,y
1000.pdf,ALa_024,,,y
1000.pdf,KAb_019,,,y
1000.pdf,AGc_159,,,y
1000.pdf,ALb_037,,,y
1000.pdf,KAa_032,,,y
1000.pdf,OMd_036,,,y
1000.pdf,KAc_010,,,y
1000.pdf,ALa_022,,,y
1000.pdf,KAb_023,,,y
1000.pdf,YBb_026,,,y
1000.pdf,OMe_014,,,y
1000.pdf,OMb_001,,,y
1000.pdf,OMd_001,,,y
1000.pdf,ADa_011,,,y
1000.pdf,OMb_008,,,y
1000.pdf,OMa_077,,,y
1000.pdf,OMb_009,,,y
1000.pdf,ADb_020,,,y
1000.pdf,OMa_076,,,y
1000.pdf,ALb_010,,,y
1000.pdf,OMd_012,,,y
1000.pdf,ADa_052,,,y
1000.pdf,ADb_021,,,y
1000.pdf,OMd_013,,,y
1000.pdf,ADb_035,,,y
1000.pdf,ADc_041,,,y
1000.pdf,ADb_037,,,y
1000.pdf,ADb_036,,,y
