index,sample_name,host_genus_meta,host_species_meta,published
S2,51_25_t2,,,y
S2,7_HIMB_t3,,,n
S2,119_44_t1,,,n
S2,31_HIMB_t0,,,n
S2,122_44_t1,,,n
S2,79_25_t1,,,y
S2,131_44_t0,,,n
S2,51_25_t1,,,y
S2,109_44_t2,,,n
S2,3_HIMB_t2,,,n
S2,3_HIMB_t3,,,n
S2,79_25_t3,,,y
S2,109_44_t3,,,n
S2,83_25_t2,,,y
S2,69_25_t1,,,y
S2,119_44_t0,,,n
S2,123_44_t3,,,n
S2,79_25_t0,,,y
S2,123_44_t0,,,n
S2,25_HIMB_t0,,,n
S2,83_25_t3,,,y
S2,3_HIMB_t1,,,n
S2,31_HIMB_t1,,,n
S2,123_44_t1,,,n
S2,71_25_t0,,,y
S2,77_25_t2,,,y
S2,77_25_t3,,,y
S2,77_25_t0,,,y
S2,109_44_t0,,,n
S2,3_HIMB_t0,,,n
S2,119_44_t2,,,n
S2,77_25_t1,,,y
S2,83_25_t0,,,y
S2,28_HIMB_t2,,,n
S2,119_44_t3,,,n
S2,7_HIMB_t1,,,n
S2,52_25_t1,,,y
S2,52_25_t0,,,y
S2,52_25_t3,,,y
S2,52_25_t2,,,y
S2,140_44_t0,,,n
S2,116_44_t0,,,n
S2,116_44_t2,,,n
S2,106_44_t1,,,n
S2,140_44_t3,,,n
S2,140_44_t2,,,n
S2,116_44_t3,,,n
S2,106_44_t2,,,n
S2,106_44_t0,,,n
S2,102_44_t2,,,n
S2,101_44_t0,,,n
S2,106_44_t3,,,n
S2,115_44_t0,,,n
S2,41_HIMB_t0,,,n
S2,102_44_t3,,,n
S2,102_44_t1,,,n
S2,102_44_t0,,,n
S2,85_25_t1,,,y
S2,21_HIMB_t0,,,n
S2,67_25_t3,,,y
S2,133_44_t2,,,n
S2,117_44_t3,,,n
S2,117_44_t1,,,n
S2,93_25_t1,,,y
S2,133_44_t3,,,n
S2,139_44_t1,,,n
S2,115_44_t2,,,n
S2,133_44_t0,,,n
S2,81_25_t1,,,y
S2,117_44_t2,,,n
S2,85_25_t0,,,y
S2,133_44_t1,,,n
S2,85_25_t3,,,y
S2,115_44_t1,,,n
S2,56_25_t2,,,y
S2,56_25_t1,,,y
S2,117_44_t0,,,n
S2,85_25_t2,,,y
S2,41_HIMB_t3,,,n
S2,41_HIMB_t2,,,n
S2,105_44_t0,,,n
S2,20_HIMB_t0,,,n
S2,20_HIMB_t1,,,n
S2,20_HIMB_t3,,,n
S2,26_HIMB_t1,,,n
S2,20_HIMB_t2,,,n
S2,32_HIMB_t1,,,n
S2,32_HIMB_t2,,,n
S2,32_HIMB_t0,,,n
S2,120_44_t3,,,n
S2,126_44_t3,,,n
S2,32_HIMB_t3,,,n
S2,4_HIMB_t2,,,n
S2,80_25_t3,,,y
S2,4_HIMB_t1,,,n
S2,26_HIMB_t0,,,n
S2,4_HIMB_t0,,,n
S2,126_44_t0,,,n
S2,126_44_t2,,,n
S2,126_44_t1,,,n
S2,26_HIMB_t2,,,n
S2,4_HIMB_t3,,,n
S2,26_HIMB_t3,,,n
S2,70_25_t2,,,y
S2,138_44_t3,,,n
S2,70_25_t0,,,y
S2,70_25_t1,,,y
S2,70_25_t3,,,y
S2,58_25_t1,,,y
S2,138_44_t2,,,n
S2,58_25_t0,,,y
S2,8_HIMB_t3,,,n
S2,138_44_t0,,,n
S2,125_44_t2,,,n
S2,58_25_t2,,,y
S2,142_44_t2,,,n
S2,37_HIMB_t1,,,n
S2,75_25_t1,,,y
S2,142_44_t0,,,n
S2,37_HIMB_t3,,,n
S2,75_25_t3,,,y
S2,87_25_t0,,,y
S2,142_44_t1,,,n
S2,17_HIMB_t2,,,n
S2,17_HIMB_t1,,,n
S2,145_44_t3,,,n
S2,143_44_t3,,,n
S2,143_44_t0,,,n
S2,75_25_t2,,,y
S2,145_44_t0,,,n
S2,143_44_t1,,,n
S2,38_HIMB_t3,,,n
S2,145_44_t1,,,n
S2,75_25_t0,,,y
S2,38_HIMB_t2,,,n
S2,30_HIMB_t3,,,n
S2,145_44_t2,,,n
S2,46_HIMB_t2,,,n
S2,17_HIMB_t0,,,n
S2,46_HIMB_t1,,,n
S2,38_HIMB_t1,,,n
S2,30_HIMB_t2,,,n
S2,46_HIMB_t0,,,n
S2,97_25_t0,,,y
S2,148_44_t3,,,n
S2,148_44_t0,,,n
S2,148_44_t2,,,n
S2,30_HIMB_t0,,,n
S2,148_44_t1,,,n
S2,135_44_t0,,,n
S2,135_44_t1,,,n
S2,67_25_t0,,,y
S2,86_25_t1,,,y
S2,67_25_t2,,,y
S2,81_25_t3,,,y
S2,59_25_t1,,,y
S2,81_25_t2,,,y
S2,59_25_t2,,,y
S2,59_25_t3,,,y
S2,103_44_t0,,,n
S2,59_25_t0,,,y
S2,56_25_t0,,,y
S2,13_HIMB_t0,,,n
S2,56_25_t3,,,y
S2,86_25_t3,,,y
S2,74_25_t3,,,y
S2,73_25_t0,,,y
S2,42_HIMB_t2,,,n
S2,67_25_t1,,,y
S2,15_HIMB_t1,,,n
S2,149_44_t3,,,n
S2,89_25_t3,,,y
S2,89_25_t0,,,y
S2,98_25_t0,,,y
S2,48_HIMB_t2,,,n
S2,98_25_t1,,,y
S2,76_25_t1,,,y
S2,88_25_t1,,,y
S2,76_25_t3,,,y
S2,149_44_t2,,,n
S2,149_44_t1,,,n
S2,142_44_t3,,,n
S2,99_25_t3,,,y
S2,88_25_t0,,,y
S2,87_25_t1,,,y
S2,89_25_t1,,,y
S2,30_HIMB_t1,,,n
S2,76_25_t2,,,y
S2,17_HIMB_t3,,,n
S2,19_HIMB_t3,,,n
S2,65_25_t3,,,y
S2,19_HIMB_t0,,,n
S2,19_HIMB_t2,,,n
S2,19_HIMB_t1,,,n
S2,54_25_t3,,,y
S2,65_25_t1,,,y
S2,65_25_t0,,,y
S2,65_25_t2,,,y
S2,54_25_t1,,,y
S2,54_25_t2,,,y
S2,54_25_t0,,,y
S2,71_25_t3,,,y
S2,8_HIMB_t0,,,n
S2,8_HIMB_t1,,,n
S2,150_44_t3,,,n
S2,150_44_t2,,,n
S2,150_44_t1,,,n
S2,150_44_t0,,,n
S2,144_44_t3,,,n
S2,144_44_t0,,,n
S2,NEG_t0_3,,,n
S2,144_44_t1,,,n
S2,NEG_t0_1,,,n
S2,144_44_t2,,,n
S2,NEG_t2_2,,,n
S2,97_25_t2,,,y
S2,66_25_t2,,,y
S2,66_25_t1,,,y
S2,130_44_t3,,,n
S2,66_25_t0,,,y
S2,66_25_t3,,,y
S2,132_44_t2,,,n
S2,130_44_t1,,,n
S2,130_44_t2,,,n
S2,84_25_t2,,,y
S2,132_44_t0,,,n
S2,84_25_t3,,,y
S2,130_44_t0,,,n
S2,84_25_t1,,,y
S2,84_25_t0,,,y
S2,110_44_t2,,,n
S2,137_44_t3,,,n
S2,137_44_t1,,,n
S2,110_44_t1,,,n
S2,110_44_t3,,,n
S2,78_25_t3,,,y
S2,110_44_t0,,,n
S2,137_44_t2,,,n
S2,132_44_t1,,,n
S2,43_HIMB_t0,,,n
S2,78_25_t2,,,y
S2,78_25_t1,,,y
S2,98_25_t3,,,y
S2,98_25_t2,,,y
S2,18_HIMB_t1,,,n
S2,99_25_t0,,,y
S2,99_25_t1,,,y
S2,76_25_t0,,,y
S2,87_25_t3,,,y
S2,87_25_t2,,,y
S2,88_25_t3,,,y
S2,37_HIMB_t0,,,n
S2,37_HIMB_t2,,,n
S2,143_44_t2,,,n
S2,46_HIMB_t3,,,n
S2,53_25_t2,,,y
S2,25_HIMB_t3,,,n
S2,25_HIMB_t1,,,n
S2,127_44_t2,,,n
S2,127_44_t3,,,n
S2,69_25_t2,,,y
S2,127_44_t0,,,n
S2,127_44_t1,,,n
S2,121_44_t0,,,n
S2,58_25_t3,,,y
S2,18_HIMB_t0,,,n
S2,47_HIMB_t3,,,n
S2,48_HIMB_t0,,,n
S2,88_25_t2,,,y
S2,48_HIMB_t3,,,n
S2,48_HIMB_t1,,,n
S2,18_HIMB_t3,,,n
S2,47_HIMB_t2,,,n
S2,18_HIMB_t2,,,n
S2,47_HIMB_t0,,,n
S2,72_25_t1,,,y
S2,72_25_t3,,,y
S2,72_25_t0,,,y
S2,121_44_t3,,,n
S2,72_25_t2,,,y
S2,80_25_t1,,,y
S2,80_25_t0,,,y
S2,80_25_t2,,,y
S2,120_44_t2,,,n
S2,120_44_t0,,,n
S2,43_HIMB_t2,,,n
S2,43_HIMB_t3,,,n
S2,125_44_t3,,,n
S2,125_44_t0,,,n
S2,125_44_t1,,,n
S2,109_44_t1,,,n
S2,8_HIMB_t2,,,n
S2,97_25_t3,,,y
S2,97_25_t1,,,y
S2,141_44_t1,,,n
S2,141_44_t0,,,n
S2,141_44_t2,,,n
S2,141_44_t3,,,n
S2,122_44_t3,,,n
S2,122_44_t2,,,n
S2,121_44_t2,,,n
S2,122_44_t0,,,n
S2,124_44_t2,,,n
S2,124_44_t3,,,n
S2,124_44_t0,,,n
S2,132_44_t3,,,n
S2,124_44_t1,,,n
S2,53_25_t3,,,y
S2,69_25_t3,,,y
S2,121_44_t1,,,n
S2,44_HIMB_t3,,,n
S2,44_HIMB_t1,,,n
S2,44_HIMB_t2,,,n
S2,44_HIMB_t0,,,n
S2,78_25_t0,,,y
S2,120_44_t1,,,n
S2,94_25_t1,,,y
S2,NEG_t1_1,,,n
S2,NEG_t3_3,,,n
S2,100_25_t3,,,y
S2,100_25_t0,,,y
S2,71_25_t1,,,y
S2,71_25_t2,,,y
S2,43_HIMB_t1,,,n
S2,28_HIMB_t0,,,n
S2,135_44_t3,,,n
S2,149_44_t0,,,n
S2,NEG_t1_2,,,n
S2,140_44_t1,,,n
S2,116_44_t1,,,n
S2,NEG_t2_3,,,n
S2,100_25_t1,,,y
S2,NEG_t0_2,,,n
S2,38_HIMB_t0,,,n
S2,55_25_t0,,,y
S2,NEG_t3_2,,,n
S2,81_25_t0,,,y
S2,99_25_t2,,,y
S2,100_25_t2,,,y
S2,137_44_t0,,,n
S2,NEG_t3_1,,,n
S2,NEG_t2_1,,,n
S2,NEG_t1_3,,,n
S2,89_25_t2,,,y
S2,47_HIMB_t1,,,n
S2,138_44_t1,,,n
