index,sample_name,host_genus_meta,host_species_meta,published
1933.pdf,RAF_A07,,,y
1933.pdf,RAF_M08,,,y
1933.pdf,SEM_O03,,,y
1933.pdf,PJO_D10,,,y
1933.pdf,SIS_M05,,,y
1933.pdf,RAF_D01,,,y
1933.pdf,SIS_D06,,,y
1933.pdf,SIS_M02,,,y
1933.pdf,RAF_M09,,,y
1933.pdf,KUS_D06,,,y
1933.pdf,SIS_O03,,,y
1933.pdf,RAF_M13,,,y
1933.pdf,KUS_A12,,,y
1933.pdf,RAF_D06,,,y
1933.pdf,PHA_M08,,,y
1933.pdf,RAF_D10,,,y
1933.pdf,PHA_M15,,,y
1933.pdf,SEM_A01,,,y
1933.pdf,RAF_D03,,,y
1933.pdf,RAF_D14,,,y
1933.pdf,PHA_O03,,,y
1933.pdf,KUS_D02,,,y
1933.pdf,SEM_M02,,,y
1933.pdf,SIS_A12,,,y
1933.pdf,SEM_A04,,,y
1933.pdf,PHA_D02,,,y
1933.pdf,SEM_M10,,,y
1933.pdf,PJO_O14,,,y
1933.pdf,SEM_A02,,,y
1933.pdf,PJO_A11,,,y
1933.pdf,RAF_D11,,,y
1933.pdf,PHA_D06,,,y
1933.pdf,PJO_M05,,,y
1933.pdf,SEM_D07,,,y
1933.pdf,SEM_M09,,,y
1933.pdf,SEM_A09,,,y
1933.pdf,RAF_M11,,,y
1933.pdf,PHA_M14,,,y
1933.pdf,SIS_P05,,,y
1933.pdf,SEM_A15,,,y
1933.pdf,PJO_D11,,,y
1933.pdf,PJO_D09,,,y
1933.pdf,SEM_A11,,,y
1933.pdf,RAF_D13,,,y
1933.pdf,SEM_A06,,,y
1933.pdf,SIS_A09,,,y
1933.pdf,RAF_A04,,,y
1933.pdf,SIS_A01,,,y
1933.pdf,SEM_O09,,,y
1933.pdf,PJO_A09,,,y
1933.pdf,RAF_O04,,,y
1933.pdf,PHA_D01,,,y
1933.pdf,RAF_D12,,,y
1933.pdf,PHA_D04,,,y
1933.pdf,PJO_A12,,,y
1933.pdf,PHA_M02,,,y
1933.pdf,PHA_D15,,,y
1933.pdf,PJO_D03,,,y
1933.pdf,PJO_O13,,,y
1933.pdf,RAF_D05,,,y
1933.pdf,SIS_A15,,,y
1933.pdf,PHA_M01,,,y
1933.pdf,PHA_A03,,,y
1933.pdf,PJO_M09,,,y
1933.pdf,SIS_A13,,,y
1933.pdf,RAF_A02,,,y
1933.pdf,PHA_O10,,,y
1933.pdf,SEM_O04,,,y
1933.pdf,RAF_D08,,,y
1933.pdf,SEM_M08,,,y
1933.pdf,PHA_M12,,,y
1933.pdf,PHA_M10,,,y
1933.pdf,PHA_D10,,,y
1933.pdf,PJO_D02,,,y
1933.pdf,PHA_O05,,,y
1933.pdf,KUS_A02,,,y
1933.pdf,RAF_A01,,,y
1933.pdf,PJO_M10,,,y
1933.pdf,PJO_A10,,,y
1933.pdf,RAF_O09,,,y
1933.pdf,RAF_M03,,,y
1933.pdf,PJO_A01,,,y
1933.pdf,PHA_D13,,,y
1933.pdf,KUS_A01,,,y
1933.pdf,PHA_P02,,,y
1933.pdf,RAF_A08,,,y
1933.pdf,SEM_M01,,,y
1933.pdf,PHA_A06,,,y
1933.pdf,RAF_D09,,,y
1933.pdf,RAF_A15,,,y
1933.pdf,KUS_A07,,,y
1933.pdf,RAF_A12,,,y
1933.pdf,PHA_O02,,,y
1933.pdf,PHA_A09,,,y
1933.pdf,RAF_D04,,,y
1933.pdf,SEM_A14,,,y
1933.pdf,PJO_A08,,,y
1933.pdf,PJO_D14,,,y
1933.pdf,PJO_M04,,,y
1933.pdf,KUS_A06,,,y
1933.pdf,PJO_D06,,,y
1933.pdf,PHA_A04,,,y
1933.pdf,RAF_M02,,,y
1933.pdf,KUS_A05,,,y
1933.pdf,SIS_D13,,,y
1933.pdf,SEM_M05,,,y
1933.pdf,KUS_A09,,,y
1933.pdf,SEM_A07,,,y
1933.pdf,PHA_A14,,,y
1933.pdf,PHA_A15,,,y
1933.pdf,PHA_A10,,,y
1933.pdf,PHA_A08,,,y
1933.pdf,PJO_D07,,,y
1933.pdf,PHA_M09,,,y
1933.pdf,SEM_M04,,,y
1933.pdf,PHA_D05,,,y
1933.pdf,SEM_M11,,,y
1933.pdf,PHA_A07,,,y
1933.pdf,RAF_A10,,,y
1933.pdf,PHA_A02,,,y
1933.pdf,RAF_P04,,,y
1933.pdf,PJO_D01,,,y
1933.pdf,PHA_A05,,,y
1933.pdf,RAF_M07,,,y
1933.pdf,KUS_A08,,,y
1933.pdf,SEM_D12,,,y
1933.pdf,PHA_D09,,,y
1933.pdf,PHA_D14,,,y
1933.pdf,KUS_A10,,,y
1933.pdf,PJO_A06,,,y
1933.pdf,SEM_M07,,,y
1933.pdf,SIS_O13,,,y
1933.pdf,PJO_D04,,,y
1933.pdf,PJO_M03,,,y
1933.pdf,PJO_M02,,,y
1933.pdf,PJO_A15,,,y
1933.pdf,PHA_D08,,,y
1933.pdf,RAF_A03,,,y
1933.pdf,RAF_O05,,,y
1933.pdf,KUS_A04,,,y
1933.pdf,PJO_D08,,,y
1933.pdf,PJO_O03,,,y
1933.pdf,SEM_M15,,,y
1933.pdf,SEM_M12,,,y
1933.pdf,PHA_M11,,,y
1933.pdf,KUS_A15,,,y
1933.pdf,PHA_O08,,,y
1933.pdf,PHA_A01,,,y
1933.pdf,KUS_A11,,,y
1933.pdf,PHA_M07,,,y
1933.pdf,SEM_M13,,,y
1933.pdf,PHA_O04,,,y
1933.pdf,PJO_A04,,,y
1933.pdf,PHA_D03,,,y
1933.pdf,SEM_O07,,,y
1933.pdf,KUS_P15,,,y
1933.pdf,RAF_O01,,,y
1933.pdf,PJO_O15,,,y
1933.pdf,KUS_O04,,,y
1933.pdf,RAF_A11,,,y
1933.pdf,RAF_M04,,,y
1933.pdf,RAF_O03,,,y
1933.pdf,RAF_O02,,,y
1933.pdf,RAF_M10,,,y
1933.pdf,RAF_O11,,,y
1933.pdf,RAF_O12,,,y
1933.pdf,RAF_M15,,,y
1933.pdf,RAF_O14,,,y
1933.pdf,PJO_M08,,,y
1933.pdf,PHA_O15,,,y
1933.pdf,SIS_A10,,,y
1933.pdf,SEM_O12,,,y
1933.pdf,SEM_P13,,,y
1933.pdf,SEM_P12,,,y
1933.pdf,SEM_P10,,,y
1933.pdf,SEM_O10,,,y
1933.pdf,SEM_P07,,,y
1933.pdf,PJO_P07,,,y
1933.pdf,SEM_P03,,,y
1933.pdf,SEM_P04,,,y
1933.pdf,RAF_P12,,,y
1933.pdf,SEM_P09,,,y
1933.pdf,PJO_O05,,,y
1933.pdf,KUS_O10,,,y
1933.pdf,KUS_O12,,,y
1933.pdf,PJO_P06,,,y
1933.pdf,RAF_P01,,,y
1933.pdf,PJO_M12,,,y
1933.pdf,KUS_O02,,,y
1933.pdf,PJO_P08,,,y
1933.pdf,KUS_P07,,,y
1933.pdf,SEM_M06,,,y
1933.pdf,SIS_M12,,,y
1933.pdf,KUS_O06,,,y
1933.pdf,KUS_P03,,,y
1933.pdf,RAF_P10,,,y
1933.pdf,KUS_O15,,,y
1933.pdf,PJO_P02,,,y
1933.pdf,PHA_P01,,,y
1933.pdf,RAF_P14,,,y
1933.pdf,PJO_O06,,,y
1933.pdf,PJO_P09,,,y
1933.pdf,KUS_O07,,,y
1933.pdf,SIS_P01,,,y
1933.pdf,SEM_D01,,,y
1933.pdf,PJO_P11,,,y
1933.pdf,RAF_P09,,,y
1933.pdf,PJO_P01,,,y
1933.pdf,PHA_P03,,,y
1933.pdf,PJO_P10,,,y
1933.pdf,RAF_P08,,,y
1933.pdf,RAF_P07,,,y
1933.pdf,KUS_O13,,,y
1933.pdf,RAF_P15,,,y
1933.pdf,PHA_P04,,,y
1933.pdf,PJO_P13,,,y
1933.pdf,RAF_O10,,,y
1933.pdf,KUS_O09,,,y
1933.pdf,RAF_P11,,,y
1933.pdf,RAF_P03,,,y
1933.pdf,PHA_P08,,,y
1933.pdf,KUS_O03,,,y
1933.pdf,PHA_P14,,,y
1933.pdf,PHA_O12,,,y
1933.pdf,SIS_P06,,,y
1933.pdf,KUS_P11,,,y
1933.pdf,SIS_P08,,,y
1933.pdf,KUS_P12,,,y
1933.pdf,RAF_P06,,,y
1933.pdf,SIS_P04,,,y
1933.pdf,KUS_O05,,,y
1933.pdf,PJO_P14,,,y
1933.pdf,SEM_P01,,,y
1933.pdf,KUS_P09,,,y
1933.pdf,KUS_P13,,,y
1933.pdf,PJO_P15,,,y
1933.pdf,PJO_P12,,,y
1933.pdf,PHA_P05,,,y
1933.pdf,KUS_P06,,,y
1933.pdf,RAF_P13,,,y
1933.pdf,SIS_P09,,,y
1933.pdf,PHA_O09,,,y
1933.pdf,PHA_P06,,,y
1933.pdf,RAF_O06,,,y
1933.pdf,PJO_P04,,,y
1933.pdf,SIS_P14,,,y
1933.pdf,SIS_P15,,,y
1933.pdf,PHA_P10,,,y
1933.pdf,PHA_P13,,,y
1933.pdf,PHA_O01,,,y
1933.pdf,PHA_O11,,,y
1933.pdf,SIS_P03,,,y
1933.pdf,KUS_O14,,,y
1933.pdf,SIS_P10,,,y
1933.pdf,PHA_P12,,,y
1933.pdf,SIS_P13,,,y
1933.pdf,RAF_P02,,,y
1933.pdf,KUS_P05,,,y
1933.pdf,PHA_O14,,,y
1933.pdf,SIS_P11,,,y
1933.pdf,SIS_P12,,,y
1933.pdf,KUS_P04,,,y
1933.pdf,PHA_P09,,,y
1933.pdf,PJO_P05,,,y
1933.pdf,KUS_P01,,,y
1933.pdf,SIS_P02,,,y
1933.pdf,KUS_P08,,,y
1933.pdf,KUS_A14,,,y
1933.pdf,KUS_P14,,,y
1933.pdf,KUS_P02,,,y
1933.pdf,SIS_P07,,,y
1933.pdf,KUS_O11,,,y
1933.pdf,SEM_O05,,,y
1933.pdf,PJO_O10,,,y
1933.pdf,RAF_P05,,,y
1933.pdf,RAF_A09,,,y
1933.pdf,SIS_A03,,,y
1933.pdf,SEM_A10,,,y
1933.pdf,SIS_M06,,,y
1933.pdf,PJO_A07,,,y
1933.pdf,PHA_A11,,,y
1933.pdf,SIS_A11,,,y
1933.pdf,PHA_P11,,,y
1933.pdf,SEM_M14,,,y
1933.pdf,PJO_A02,,,y
1933.pdf,PJO_A14,,,y
1933.pdf,PJO_M06,,,y
1933.pdf,SIS_M07,,,y
1933.pdf,SEM_M03,,,y
1933.pdf,RAF_A05,,,y
1933.pdf,SEM_A05,,,y
1933.pdf,SIS_A04,,,y
1933.pdf,PJO_M01,,,y
1933.pdf,PJO_A05,,,y
1933.pdf,PHA_O13,,,y
1933.pdf,PJO_D15,,,y
1933.pdf,PJO_P03,,,y
1933.pdf,PJO_M07,,,y
1933.pdf,SIS_M14,,,y
1933.pdf,SIS_D01,,,y
1933.pdf,SIS_M04,,,y
1933.pdf,SIS_M13,,,y
1933.pdf,SIS_D07,,,y
1933.pdf,SIS_D02,,,y
1933.pdf,SIS_O06,,,y
1933.pdf,SIS_M15,,,y
1933.pdf,SIS_D12,,,y
1933.pdf,SIS_D04,,,y
1933.pdf,SIS_O09,,,y
1933.pdf,SIS_D03,,,y
1933.pdf,SIS_M01,,,y
1933.pdf,SIS_D08,,,y
1933.pdf,SIS_O12,,,y
1933.pdf,SIS_O01,,,y
1933.pdf,SIS_D10,,,y
1933.pdf,SIS_D09,,,y
1933.pdf,SIS_O10,,,y
1933.pdf,SIS_M09,,,y
1933.pdf,SIS_O04,,,y
1933.pdf,SIS_O02,,,y
1933.pdf,SIS_D11,,,y
1933.pdf,SIS_M10,,,y
1933.pdf,SIS_O14,,,y
1933.pdf,SIS_D14,,,y
1933.pdf,SIS_O05,,,y
1933.pdf,SIS_M11,,,y
1933.pdf,SIS_O08,,,y
1933.pdf,SIS_D05,,,y
1933.pdf,SIS_D15,,,y
1933.pdf,SIS_O07,,,y
1933.pdf,SIS_O11,,,y
1933.pdf,SIS_O15,,,y
1933.pdf,SIS_M08,,,y
1933.pdf,PHA_P15,,,y
1933.pdf,PHA_P07,,,y
1933.pdf,KUS_P10,,,y
1933.pdf,RAF_O07,,,y
1933.pdf,RAF_O13,,,y
1933.pdf,RAF_O08,,,y
1933.pdf,SIS_M03,,,y
1933.pdf,SIS_A08,,,y
1933.pdf,SIS_A02,,,y
1933.pdf,SIS_A05,,,y
1933.pdf,KUS_A13,,,y
1933.pdf,SEM_O02,,,y
1933.pdf,SEM_P11,,,y
1933.pdf,SEM_O14,,,y
1933.pdf,SEM_P08,,,y
1933.pdf,PJO_O12,,,y
1933.pdf,SEM_O08,,,y
1933.pdf,PJO_O02,,,y
1933.pdf,PJO_O07,,,y
1933.pdf,PJO_O09,,,y
1933.pdf,PJO_O08,,,y
1933.pdf,PJO_M11,,,y
1933.pdf,PJO_M14,,,y
1933.pdf,PJO_M15,,,y
1933.pdf,PJO_M13,,,y
1933.pdf,PHA_D11,,,y
1933.pdf,PHA_D12,,,y
1933.pdf,SEM_P15,,,y
1933.pdf,SEM_O01,,,y
1933.pdf,SEM_P06,,,y
1933.pdf,SEM_P14,,,y
1933.pdf,PHA_O07,,,y
1933.pdf,PHA_O06,,,y
1933.pdf,PJO_O01,,,y
1933.pdf,KUS_A03,,,y
1933.pdf,RAF_A13,,,y
1933.pdf,SIS_A06,,,y
1933.pdf,PJO_D05,,,y
1933.pdf,PJO_A13,,,y
1933.pdf,PHA_M06,,,y
1933.pdf,PHA_A13,,,y
1933.pdf,PHA_A12,,,y
1933.pdf,PJO_D13,,,y
