sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A6b	C40	C3	C115	C40h	C40i	C40e	C40j	C3ge	C115a	C15h	39131_C	C40r	49520_C	C40aa	C40ak	41416_C	752713_C	C93a	C116	9922_C	37031_C	37022_C	41308_C	37019_C	C1	C21ab	C40q	336000_C	C3gj	20880_C	42734_C	10374_C	C15do	C115g	1061020_C	337761_C	38715_C	70402_C	C18a	37020_C	C15hf	741784_C	C3u	C3b	38679_C	335824_C	42114_C	38846_C	49517_C	C40n	752647_C	C3mn	1264069_C	C15hg	39658_C	22609_C	335884_C	41427_C	C15mx	42133_C	C40o	C3.10	174273_C	336133_C	38847_C	D1	D4	D4c	D17d	D17c	D1r	D2	D5m	D4f	D17q	D17e	D17j	D17k	D1c	D6	D4ao	D17l	10201_D
113915	3052	Plate3_A2_S200_L001_R1_001.fastq.gz	cab3389400defc6bb1f08624840990d9d7629d746eb0c6255731db69e65742f1	Plate3_A2_S200_L001_R2_001.fastq.gz	d5f900f09c231ac4146f1f83d389936147fca5b62147b537af7d3e0cd3859ca3	573	20210108_bythell	31055	3777	198	3777	198	0	0	0	0	3694	11	0	0	35	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	3054	336	116	32	0	23	0	27	27	0	0	0	0	29	0	18	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113908	3045	Plate2_H7_S151_L001_R1_001.fastq.gz	5b6c8ee3717d8208aa3644f400f4dab7cfc431de68464a991bd0f2767d647ec9	Plate2_H7_S151_L001_R2_001.fastq.gz	a7552071dff5a0b406b944c45ab31c7b03d328c195620198504d0d26bcea66e0	573	20210108_bythell	38897	7725	285	7704	283	0	0	21	2	7483	11	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6131	521	294	210	0	120	39	60	34	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113896	3032	Plate2_G6_S142_L001_R1_001.fastq.gz	75e22348bbec492ef4340cb067439ddcc2391f0fdb6e798504c3acca61544dc7	Plate2_G6_S142_L001_R2_001.fastq.gz	0c4cc534031940e9d3e9a033c98d6ef3919ba85817cb19f39a6b33bc9e44b777	573	20210108_bythell	39635	7969	294	7961	293	0	0	8	1	7746	10	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6323	545	326	211	35	124	49	62	31	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113921	3058	Plate3_A8_S248_L001_R1_001.fastq.gz	a9dd674b7c4f7a7680d7ea59f6de9826c5dcec1f08806a9c52950924cb1806e4	Plate3_A8_S248_L001_R2_001.fastq.gz	a9fc722cc943d3d6d420341d57c72d84004803b5b0ba7e0f955532faea3e8795	573	20210108_bythell	37860	5230	252	5216	248	0	0	14	4	5120	9	0	0	32	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	4401	320	84	84	80	35	49	35	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113931	3068	Plate3_B6_S233_L001_R1_001.fastq.gz	e19ba6b502c4ee54275e43001efd10f8ffe3cc60f70dcf00296b81738b4922ca	Plate3_B6_S233_L001_R2_001.fastq.gz	9bb55ff60cd05624b37014d12fe1ed3e01fb90cfac7da6ade43117b15472bd82	573	20210108_bythell	23772	1375	58	1360	55	0	0	15	3	1346	10	0	0	5	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	1126	86	37	34	0	16	14	13	6	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113873	3009	Plate2_E7_S148_L001_R1_001.fastq.gz	6526aec9c62f320318928f0450f44371d8bcc4c75d27ee3c2726a7f9f8a12a90	Plate2_E7_S148_L001_R2_001.fastq.gz	db6f3aacc72418a6cc598dc8925d05376b81c476b99f892f3fb7e798166f5db8	573	20210108_bythell	26441	3865	198	3819	190	0	0	46	8	3734	10	0	0	20	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	3202	188	87	69	66	42	0	22	16	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113933	3070	Plate3_B8_S249_L001_R1_001.fastq.gz	95430789a1f99a3623f6070acd0648a8aa68db95e5d713b86c835eeb8de97b6a	Plate3_B8_S249_L001_R2_001.fastq.gz	e0e4cd71de64a489f4b45143060928d120194b968ee55d0fd9f1d00c0b71fb31	573	20210108_bythell	34377	5812	245	5809	244	0	0	3	1	5694	10	0	0	86	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	4817	242	225	122	0	78	0	34	0	0	0	0	0	63	27	31	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113891	3027	Plate2_G1_S103_L001_R1_001.fastq.gz	4762e4bdc38e0639a29c1ff367369604c2e1677818c4b3480f6f24653a6cc593	Plate2_G1_S103_L001_R2_001.fastq.gz	b4c8214ff1ef5314491139034bd202957ea635546ed614f095d5ddcd99b29d2a	573	20210108_bythell	38902	8418	313	8399	312	0	0	19	1	8210	10	0	0	83	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	6714	544	278	227	0	139	73	68	0	0	0	0	0	84	0	39	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113885	3021	Plate2_F7_S149_L001_R1_001.fastq.gz	b3588af80a4c73fcdd4487bcbad92f80d1fdb035889bcff0c7eba214aae1f3a3	Plate2_F7_S149_L001_R2_001.fastq.gz	e1ec7f91d9242ee508c9095b8256fa6dc4dfb1a6cc9b58a7444c51f039e9326a	573	20210108_bythell	36468	6626	262	6612	260	0	0	14	2	6425	10	0	0	42	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	5279	447	208	135	61	100	72	55	26	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113935	3073	Plate3_B11_S273_L001_R1_001.fastq.gz	adeb9c729b77ac5fe740638e62408890170ba8e3b9e4acbc4fa8e2348746e066	Plate3_B11_S273_L001_R2_001.fastq.gz	ce8561acacbe2f61a0a11d4668b714294fee2f69f2589ced00537d7bce4535ca	573	20210108_bythell	42958	3397	153	3297	141	0	0	100	12	3200	23	0	0	198	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	digitifera	7.29110000	134.51940000	2019-05-28	2-3 m	0	1752	589	286	94	0	42	0	79	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	22	0	0	18	29	17	0	0	21	0	33	17	32	17	0	0	0	0	14	0	25	0	0	0	0	0	0	0	0	0	17	0	0	0	15	0	14	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
