sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A3d	A1	23152_A	23153_A	23154_A	23155_A	A3	61701_A	22756_A	3205_A	63478_A	259661_A	22907_A	23171_A	23001_A	63479_A	259664_A	63480_A	259665_A	23172_A	23262_B	C3z	C15	C3	C1	C3.10	C3an	C3bq	C1b	C115	C3u	20879_C	C15ad	C116	C15ai	20868_C	C1u	20867_C	C3b	4687_C	529_C	20865_C	10874_C	22480_C	61723_C	21656_C	C116i	1010_C	7149_C	3890_C	1147_C	22914_C	C1al	17200_C	21791_C	776_C	735_C	7844_C	C115g	15308_C	14856_C	C15h	22608_C	4073_C	19804_C	21556_C	C21ab	12985_C	22617_C	20875_C	22913_C	C18a	C15bo	536_C	526_C	22920_C	21639_C	21554_C	22915_C	20896_C	22916_C	4710_C	23253_C	C3.2	20900_C	C15an	C115e	C15az	22771_C	22210_C	22800_C	C15m	542_C	C15r	17830_C	8749_C	10833_C	22801_C	1199_C	20884_C	22805_C	23159_C	8371_C	22802_C	22578_C	20877_C	10479_C	22803_C	C115a	C116l	22618_C	22923_C	22804_C	22919_C	5357_C	C93a	15105_C	3289_C	C15bp	22005_C	22933_C	1813_C	141_C	20910_C	22681_C	22786_C	1714_C	3925_C	21555_C	892_C	22806_C	5761_C	20880_C	9922_C	5501_C	671_C	23055_C	22949_C	22930_C	6394_C	C3db	719_C	22790_C	22082_C	18596_C	22792_C	23138_C	20873_C	22476_C	20882_C	C3cx	1194_C	20892_C	8938_C	11963_C	23156_C	3429_C	C15s	21565_C	22793_C	23160_C	10892_C	12054_C	C15cr	22621_C	21558_C	710_C	C15bq	23271_C	21557_C	23046_C	C15.8	23067_C	22243_C	8382_C	22807_C	8914_C	21562_C	11804_C	2441_C	20869_C	15890_C	20870_C	20871_C	23254_C	22947_C	22629_C	C116g	20881_C	10349_C	122929_C	22948_C	772_C	10124_C	22983_C	22627_C	22630_C	22984_C	22985_C	C3de	C3cl	2553_C	10125_C	2555_C	10128_C	10391_C	C1c	1593_C	1617_C	259662_C	4679_C	23239_C	22843_C	4709_C	10953_C	740_C	773_C	C15cb	C15cq	21561_C	1335_C	259663_C	1915_C	D1	D4	D2	D4c	D9	D2c	D2.2	D1h	D4f	D1c	63402_D	D6	21097_D	11298_D	16303_D	21099_D	D17c	21100_D	22379_D	21098_D	D1r	D17d	D17e	20623_D	945_D	D1m	D17k	10198_D	D1k	14506_D	63403_D	D5m	21107_D	21104_D	D17j	63442_D	63404_D	11438_D	D17l	9233_D	63409_D	14546_D	63415_D	20688_D	23012_D	937_D	22607_D	63405_D	63416_D	63406_D	63441_D	22588_D	D4q	13138_D	63407_D	2615_D	22383_D	D6c	63411_D	10203_D	22587_D	63408_D	63414_D	21120_D	22710_D	23016_D	21110_D	63410_D	910_D	D4d	21108_D	63430_D	D1u	21111_D	63418_D	63424_D	22658_D	18844_D	10201_D	14041_D	7487_D	23275_D	63417_D	936_D	63444_D	63413_D	10759_D	947_D	23019_D	14522_D	10757_D	10527_D	63440_D	1754_D	8418_D	22380_D	22782_D	15695_D	22661_D	22828_D	3878_D	22381_D	22831_D	2575_D	22783_D	12761_D	63501_D	14374_D	12527_D	66128_D	6882_D	11764_D	22382_D	22384_D	D2a	22655_D	22592_D	22819_D	22697_D	22784_D	22785_D	23075_D	13837_D	25562_D	15842_D	13995_D	G3c	G3d
74160	22-SEYITS2	42415	27200	694	27185	690	0	0	15	4	25847	21	0	0	7741	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	lutea	-4.28194444	55.07555556	2016-04-01	10-14m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16354	0	0	0	0	0	0	0	0	4729	0	249	1226	0	0	0	0	240	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	158	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	120	0	0	243	240	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74175	37-SEYITS2	53559	36541	1043	36536	1042	0	0	5	1	35641	17	0	0	0	3014	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	muricata	-4.30972222	55.72444444	2016-04-01	12-13m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15855	2615	0	0	0	1960	7011	0	0	0	0	0	520	0	0	477	0	452	0	689	0	0	0	250	0	5113	0	0	0	0	0	0	205	244	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74176	38-SEYITS2	58981	42319	1158	42313	1156	0	0	6	2	41214	53	0	0	192	3521	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	muricata	-4.30972222	55.72444444	2016-04-01	12-13m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	628	23	15	0	5	0	0	0	0	0	5	0	16	0	0	7	0	4	0	0	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	16	0	0	0	13	0	0	0	0	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	7	6	5	5	0	4	4	4	4	4	4	4	4	4	4	17424	3927	0	0	0	3282	6929	0	0	0	0	0	773	0	0	539	0	384	0	609	0	0	0	460	0	5081	0	0	0	0	0	0	281	220	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74183	45-SEYITS2	55676	36859	817	36859	817	0	0	0	0	35952	30	0	0	154	688	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.30972222	55.72444444	2016-04-01	12-13m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	0	201	7	14	9	0	0	25	0	0	0	0	0	0	0	32	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	27	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	6	10	6	0	4	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21065	8830	1609	1434	0	0	0	551	401	0	0	182	0	269	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10
74143	5-SEYITS2	57171	39822	848	39822	848	0	0	0	0	39007	32	0	0	625	954	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.28194444	55.07555556	2016-04-01	10-14m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3005	0	1009	29	113	99	137	0	112	0	0	0	0	0	22	0	95	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	96	89	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	40	31	27	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20279	8632	1466	1382	0	0	0	421	385	0	0	229	0	218	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74144	6-SEYITS2	47325	33559	733	33554	732	0	0	5	1	32697	23	0	0	1840	776	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.28194444	55.07555556	2016-04-01	10-14m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	25	0	0	0	0	0	0	0	0	0	2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	77	0	0	0	59	51	0	0	49	40	0	0	0	28	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16653	6889	1643	1049	0	0	0	535	356	129	0	173	0	241	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74161	23-SEYITS2	85074	60153	1191	60111	1187	26	1	16	3	57665	43	0	0	7719	2265	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	lutea	-4.28194444	55.07555556	2016-04-01	10-14m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	41533	0	0	0	0	0	0	0	0	0	0	0	641	0	0	0	0	296	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2231	0	0	0	0	0	0	0	0	0	0	0	1404	0	0	0	0	0	0	0	0	0	873	0	0	0	868	0	0	0	0	0	0	0	0	0	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	396	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	263	254	0	0	258	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	2550	0	0	0	0	0	440	0	0	0	0	0	0	0	447	0	0	0	0	0	143	0	60	138	0	0	269	39	0	0	0	0	174	0	0	0	39	69	23	0	57	42	0	91	0	60	0	0	49	0	47	0	0	0	30	0	0	38	26	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74182	44-SEYITS2	11093	5187	187	5187	187	0	0	0	0	4985	41	0	0	478	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.30972222	55.72444444	2016-04-01	12-13m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	1557	62	78	64	0	47	244	1099	0	0	0	0	0	23	0	31	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	59	0	0	0	0	0	0	51	0	0	35	0	0	46	0	0	0	39	20	0	0	0	35	0	0	0	0	28	0	0	0	29	0	0	0	0	27	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	149	28	42	0	0	0	7	0	9	0	13	0	0	0	0	10	0	0	0	9	7	7	0	0	0	0	0	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74185	47-SEYITS2	77643	37350	1080	37350	1080	0	0	0	0	34651	45	8	0	2405	323	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.30972222	55.72444444	2016-04-01	12-13m	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2157	0	10006	402	594	535	0	225	1812	7239	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	312	0	0	0	0	0	0	299	0	0	338	0	0	228	0	0	0	228	166	0	0	0	223	0	0	0	0	196	0	0	0	173	0	0	0	0	146	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3595	1684	331	349	0	0	0	52	0	107	0	157	0	0	0	0	134	0	0	0	114	97	90	0	0	0	68	0	0	0	0	50	0	0	49	0	0	0	38	182	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	42	34	0	0	0	0	0	0	38	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74140	2-SEYITS2	1575	246	15	246	15	0	0	0	0	243	14	0	0	28	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.28194444	55.07555556	2016-04-01	10-14m	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	85	12	4	5	0	0	10	0	0	13	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74181	43-SEYITS2	14652	3735	108	3735	108	0	0	0	0	3685	10	0	0	0	26	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.30972222	55.72444444	2016-04-01	12-13m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	27	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2317	924	112	152	0	0	0	44	0	14	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74142	4-SEYITS2	4910	2631	79	2631	79	0	0	0	0	2605	26	0	0	163	28	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.28194444	55.07555556	2016-04-01	10-14m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	292	44	0	15	0	0	0	5	0	93	0	30	21	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121	506	64	70	0	0	0	27	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74184	46-SEYITS2	68942	41333	1271	41333	1271	0	0	0	0	38818	25	0	0	1375	0	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Faviidae	Coelastrea	aspera	-4.30972222	55.72444444	2016-04-01	12-13m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5256	10224	0	0	0	11916	0	0	0	0	0	0	0	6624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	295	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	103	18	22	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	7	7	6	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74162	24-SEYITS2	61134	33444	807	33436	805	0	0	8	2	31202	60	16	0	7142	159	0	0	0	0	0	coral	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	lutea	-4.28194444	55.07555556	2016-04-01	10-14m	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	398	21815	0	0	0	0	0	0	0	0	3760	0	0	429	0	0	0	0	241	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	193	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	339	328	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	199	198	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	154	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	65	9	15	54	0	12	7	0	9	0	42	0	0	0	0	9	0	16	9	12	0	0	0	8	0	0	9	0	4	4	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	0	0	0	9	5	8	0	7	0	0	0	6	0	0	0	0	5	5	5	5	5	5	5	5	0	0	4	4	0	0	0	0	0	0	0	0	0	0
