sample_name,name,value,index,host_genus_meta,host_species_meta,published,sample_name_index
TARA_CO-1016961,D1/D2d,80274.0,S1.pdf,NA,NA,y,TARA_CO-1016961-S1.pdf
TARA_CO-0003465,D1/D2d,44036.0,S1.pdf,NA,NA,y,TARA_CO-0003465-S1.pdf
TARA_CO-0003651,C42.2/C116/C1-C1b,2787.0,S1.pdf,NA,NA,y,TARA_CO-0003651-S1.pdf
TARA_CO-0003651,D1/D2d,42504.0,S1.pdf,NA,NA,y,TARA_CO-0003651-S1.pdf
TARA_CO-0001235,D1/D2d,44649.0,S1.pdf,NA,NA,y,TARA_CO-0001235-S1.pdf
TARA_CO-0003646,D1/D2d,44701.0,S1.pdf,NA,NA,y,TARA_CO-0003646-S1.pdf
TARA_CO-1014878,D1/D2d,38028.0,S1.pdf,NA,NA,y,TARA_CO-1014878-S1.pdf
TARA_CO-0003040,C15h-C15do-C116s-C116r-C15dp,6785.0,S1.pdf,NA,NA,y,TARA_CO-0003040-S1.pdf
TARA_CO-0003040,D1/D2d,31977.0,S1.pdf,NA,NA,y,TARA_CO-0003040-S1.pdf
TARA_CO-1014873,D1/D2d,52070.0,S1.pdf,NA,NA,y,TARA_CO-1014873-S1.pdf
TARA_CO-1015082,D1/D2d,25451.0,S1.pdf,NA,NA,y,TARA_CO-1015082-S1.pdf
TARA_CO-1015245,D1/D2d,31148.0,S1.pdf,NA,NA,y,TARA_CO-1015245-S1.pdf
TARA_CO-0003644,D1/D2d,52108.0,S1.pdf,NA,NA,y,TARA_CO-0003644-S1.pdf
TARA_CO-0003652,C15h-C116s-C15dp,18231.0,S1.pdf,NA,NA,y,TARA_CO-0003652-S1.pdf
TARA_CO-0003652,C91k,2062.0,S1.pdf,NA,NA,y,TARA_CO-0003652-S1.pdf
TARA_CO-0003652,C1d/C1/C42.2,674.0,S1.pdf,NA,NA,y,TARA_CO-0003652-S1.pdf
TARA_CO-0003652,D1/D2d,35118.0,S1.pdf,NA,NA,y,TARA_CO-0003652-S1.pdf
TARA_CO-1015247,C42a/C1/C42.2/C1j/C1b-C1ci-C1au,15847.0,S1.pdf,NA,NA,y,TARA_CO-1015247-S1.pdf
TARA_CO-1015247,D1/D2d,35939.0,S1.pdf,NA,NA,y,TARA_CO-1015247-S1.pdf
TARA_CO-0001239,D1/D2d,39547.0,S1.pdf,NA,NA,y,TARA_CO-0001239-S1.pdf
TARA_CO-0003563,D1/D2d,25937.0,S1.pdf,NA,NA,y,TARA_CO-0003563-S1.pdf
TARA_CO-0003276,C116a-C116v-C116x,39329.0,S1.pdf,NA,NA,y,TARA_CO-0003276-S1.pdf
TARA_CO-0003276,D1/D2d,27498.0,S1.pdf,NA,NA,y,TARA_CO-0003276-S1.pdf
TARA_CO-0002382,A7/A16d-A16g-A16f,8580.0,S1.pdf,NA,NA,y,TARA_CO-0002382-S1.pdf
TARA_CO-0005612,A7/A16d-A16g-A16f,35755.0,S1.pdf,NA,NA,y,TARA_CO-0005612-S1.pdf
TARA_CO-0002426,A7/A16d-A16g-A16f,20192.0,S1.pdf,NA,NA,y,TARA_CO-0002426-S1.pdf
TARA_CO-0005344,A7/A16d-A16g-A16f,40116.0,S1.pdf,NA,NA,y,TARA_CO-0005344-S1.pdf
TARA_CO-0005674,A7/A16d-A16g-A16f,52682.0,S1.pdf,NA,NA,y,TARA_CO-0005674-S1.pdf
TARA_CO-1018009,A7/A16d-A16g-A16f,33766.0,S1.pdf,NA,NA,y,TARA_CO-1018009-S1.pdf
TARA_CO-1018009,A3,9311.0,S1.pdf,NA,NA,y,TARA_CO-1018009-S1.pdf
TARA_CO-1018009,C66,51.0,S1.pdf,NA,NA,y,TARA_CO-1018009-S1.pdf
TARA_CO-1018009,C15h/C15,189.0,S1.pdf,NA,NA,y,TARA_CO-1018009-S1.pdf
TARA_CO-0003046,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,108352.0,S1.pdf,NA,NA,y,TARA_CO-0003046-S1.pdf
TARA_CO-0003041,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,66375.0,S1.pdf,NA,NA,y,TARA_CO-0003041-S1.pdf
TARA_CO-1016605,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,95353.0,S1.pdf,NA,NA,y,TARA_CO-1016605-S1.pdf
TARA_CO-1018832,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,106859.0,S1.pdf,NA,NA,y,TARA_CO-1018832-S1.pdf
TARA_CO-1018910,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,57640.0,S1.pdf,NA,NA,y,TARA_CO-1018910-S1.pdf
TARA_CO-1016960,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,63833.0,S1.pdf,NA,NA,y,TARA_CO-1016960-S1.pdf
TARA_CO-1018904,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,64725.0,S1.pdf,NA,NA,y,TARA_CO-1018904-S1.pdf
TARA_CO-0003200,C116a-C116v-C116x,178.0,S1.pdf,NA,NA,y,TARA_CO-0003200-S1.pdf
TARA_CO-0003200,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,95815.0,S1.pdf,NA,NA,y,TARA_CO-0003200-S1.pdf
TARA_CO-1016707,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,68092.0,S1.pdf,NA,NA,y,TARA_CO-1016707-S1.pdf
TARA_CO-1016705,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,55968.0,S1.pdf,NA,NA,y,TARA_CO-1016705-S1.pdf
TARA_CO-0001668,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,14841.0,S1.pdf,NA,NA,y,TARA_CO-0001668-S1.pdf
TARA_CO-1018837,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,54559.0,S1.pdf,NA,NA,y,TARA_CO-1018837-S1.pdf
TARA_CO-0001662,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,11848.0,S1.pdf,NA,NA,y,TARA_CO-0001662-S1.pdf
TARA_CO-1018836,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,70793.0,S1.pdf,NA,NA,y,TARA_CO-1018836-S1.pdf
TARA_CO-1016239,C1-C1c-C72k,274.0,S1.pdf,NA,NA,y,TARA_CO-1016239-S1.pdf
TARA_CO-1016239,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,61739.0,S1.pdf,NA,NA,y,TARA_CO-1016239-S1.pdf
TARA_CO-1016239,D4/D6,666.0,S1.pdf,NA,NA,y,TARA_CO-1016239-S1.pdf
TARA_CO-0001302,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,109675.0,S1.pdf,NA,NA,y,TARA_CO-0001302-S1.pdf
TARA_CO-1016713,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,87100.0,S1.pdf,NA,NA,y,TARA_CO-1016713-S1.pdf
TARA_CO-1016604,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,77884.0,S1.pdf,NA,NA,y,TARA_CO-1016604-S1.pdf
TARA_CO-0003466,C15h-C116s-C15dp,4717.0,S1.pdf,NA,NA,y,TARA_CO-0003466-S1.pdf
TARA_CO-0003466,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,66389.0,S1.pdf,NA,NA,y,TARA_CO-0003466-S1.pdf
TARA_CO-1016706,C15h/C15,16174.0,S1.pdf,NA,NA,y,TARA_CO-1016706-S1.pdf
TARA_CO-1016706,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,54648.0,S1.pdf,NA,NA,y,TARA_CO-1016706-S1.pdf
TARA_CO-1016706,D4/D6,604.0,S1.pdf,NA,NA,y,TARA_CO-1016706-S1.pdf
TARA_CO-1016708,C15h-C116s-C15dp,20348.0,S1.pdf,NA,NA,y,TARA_CO-1016708-S1.pdf
TARA_CO-1016708,D1/D1aa-D2d-D1ae-D1ag-D1ah-D2e-D1y,51884.0,S1.pdf,NA,NA,y,TARA_CO-1016708-S1.pdf
TARA_CO-1018936,C66,66165.0,S1.pdf,NA,NA,y,TARA_CO-1018936-S1.pdf
TARA_CO-1018938,C66,50590.0,S1.pdf,NA,NA,y,TARA_CO-1018938-S1.pdf
TARA_CO-1018933,C66,76009.0,S1.pdf,NA,NA,y,TARA_CO-1018933-S1.pdf
TARA_CO-1016110,C66,92006.0,S1.pdf,NA,NA,y,TARA_CO-1016110-S1.pdf
TARA_CO-0003232,C66,43220.0,S1.pdf,NA,NA,y,TARA_CO-0003232-S1.pdf
TARA_CO-1014290,C66,39528.0,S1.pdf,NA,NA,y,TARA_CO-1014290-S1.pdf
TARA_CO-1014290,C57d,2743.0,S1.pdf,NA,NA,y,TARA_CO-1014290-S1.pdf
TARA_CO-1016498,C66,38160.0,S1.pdf,NA,NA,y,TARA_CO-1016498-S1.pdf
TARA_CO-1014480,C66,39409.0,S1.pdf,NA,NA,y,TARA_CO-1014480-S1.pdf
TARA_CO-1016222,C66,23252.0,S1.pdf,NA,NA,y,TARA_CO-1016222-S1.pdf
TARA_CO-1016620,C66,23362.0,S1.pdf,NA,NA,y,TARA_CO-1016620-S1.pdf
TARA_CO-1016230,C66,42029.0,S1.pdf,NA,NA,y,TARA_CO-1016230-S1.pdf
TARA_CO-1016230,D4s,88.0,S1.pdf,NA,NA,y,TARA_CO-1016230-S1.pdf
TARA_CO-1014475,C66,39632.0,S1.pdf,NA,NA,y,TARA_CO-1014475-S1.pdf
TARA_CO-1016231,C66,32353.0,S1.pdf,NA,NA,y,TARA_CO-1016231-S1.pdf
TARA_CO-1014400,C66,30357.0,S1.pdf,NA,NA,y,TARA_CO-1014400-S1.pdf
TARA_CO-1014400,C57d,11034.0,S1.pdf,NA,NA,y,TARA_CO-1014400-S1.pdf
TARA_CO-1015080,C66,21481.0,S1.pdf,NA,NA,y,TARA_CO-1015080-S1.pdf
TARA_CO-0004224,C66-C66e-C66d-C66f-C66g,27747.0,S1.pdf,NA,NA,y,TARA_CO-0004224-S1.pdf
TARA_CO-0004225,C66-C66e-C66d-C66f-C66g,20369.0,S1.pdf,NA,NA,y,TARA_CO-0004225-S1.pdf
TARA_CO-0004058,C66-C66e-C66d-C66f-C66g,10129.0,S1.pdf,NA,NA,y,TARA_CO-0004058-S1.pdf
TARA_CO-0004055,C66-C66e-C66d-C66f-C66g,8251.0,S1.pdf,NA,NA,y,TARA_CO-0004055-S1.pdf
TARA_CO-0004222,C66-C66e-C66d-C66f-C66g,14876.0,S1.pdf,NA,NA,y,TARA_CO-0004222-S1.pdf
TARA_CO-0004341,C66-C66e-C66d-C66f-C66g,35802.0,S1.pdf,NA,NA,y,TARA_CO-0004341-S1.pdf
TARA_CO-0004053,C66-C66e-C66d-C66f-C66g,9810.0,S1.pdf,NA,NA,y,TARA_CO-0004053-S1.pdf
TARA_CO-0004228,C66-C66e-C66d-C66f-C66g,17475.0,S1.pdf,NA,NA,y,TARA_CO-0004228-S1.pdf
TARA_CO-0004054,C66-C66e-C66d-C66f-C66g,9200.0,S1.pdf,NA,NA,y,TARA_CO-0004054-S1.pdf
TARA_CO-0004057,C66-C66e-C66d-C66f-C66g,8355.0,S1.pdf,NA,NA,y,TARA_CO-0004057-S1.pdf
TARA_CO-0004350,C66-C66e-C66d-C66f-C66g,30247.0,S1.pdf,NA,NA,y,TARA_CO-0004350-S1.pdf
TARA_CO-0004056,C66-C66e-C66d-C66f-C66g,7266.0,S1.pdf,NA,NA,y,TARA_CO-0004056-S1.pdf
TARA_CO-0004345,C66-C66e-C66d-C66f-C66g,15673.0,S1.pdf,NA,NA,y,TARA_CO-0004345-S1.pdf
TARA_CO-0004229,C66-C66e-C66d-C66f-C66g,15009.0,S1.pdf,NA,NA,y,TARA_CO-0004229-S1.pdf
TARA_CO-0004032,C66-C66e-C66d-C66f-C66g,8261.0,S1.pdf,NA,NA,y,TARA_CO-0004032-S1.pdf
TARA_CO-0004226,C66-C66e-C66d-C66f-C66g,20139.0,S1.pdf,NA,NA,y,TARA_CO-0004226-S1.pdf
TARA_CO-0004059,C66-C66e-C66d-C66f-C66g,7551.0,S1.pdf,NA,NA,y,TARA_CO-0004059-S1.pdf
TARA_CO-0004230,C66-C66e-C66d-C66f-C66g,12483.0,S1.pdf,NA,NA,y,TARA_CO-0004230-S1.pdf
TARA_CO-0004342,C66-C66e-C66d-C66f-C66g,27890.0,S1.pdf,NA,NA,y,TARA_CO-0004342-S1.pdf
TARA_CO-0004344,C66-C66e-C66d-C66f-C66g,14707.0,S1.pdf,NA,NA,y,TARA_CO-0004344-S1.pdf
TARA_CO-0000304,A7-A7ar-A7as-A3-A7aq-A7ax,19404.0,S1.pdf,NA,NA,y,TARA_CO-0000304-S1.pdf
TARA_CO-0000305,A7-A7ar-A7as-A3-A7aq-A7ax,12199.0,S1.pdf,NA,NA,y,TARA_CO-0000305-S1.pdf
TARA_CO-1015916,A7-A7ar-A7as-A3-A7aq-A7ax,44375.0,S1.pdf,NA,NA,y,TARA_CO-1015916-S1.pdf
TARA_CO-0000309,A7-A7ar-A7as-A3-A7aq-A7ax,14144.0,S1.pdf,NA,NA,y,TARA_CO-0000309-S1.pdf
TARA_CO-0000200,A7-A7ar-A7as-A3-A7aq-A7ax,24808.0,S1.pdf,NA,NA,y,TARA_CO-0000200-S1.pdf
TARA_CO-0000201,A7-A7ar-A7as-A3-A7aq-A7ax,29326.0,S1.pdf,NA,NA,y,TARA_CO-0000201-S1.pdf
TARA_CO-0000308,A7-A7ar-A7as-A3-A7aq-A7ax,9847.0,S1.pdf,NA,NA,y,TARA_CO-0000308-S1.pdf
TARA_CO-0000306,A7-A7ar-A7as-A3-A7aq-A7ax,8982.0,S1.pdf,NA,NA,y,TARA_CO-0000306-S1.pdf
TARA_CO-0000303,A7-A7ar-A7as-A3-A7aq-A7ax,110027.0,S1.pdf,NA,NA,y,TARA_CO-0000303-S1.pdf
TARA_CO-0000303,C42a/C42.2/C1/C1b-C1au-C1az,160.0,S1.pdf,NA,NA,y,TARA_CO-0000303-S1.pdf
TARA_CO-0000302,A7-A7ar-A7as-A3-A7aq-A7ax,98352.0,S1.pdf,NA,NA,y,TARA_CO-0000302-S1.pdf
TARA_CO-0000302,C42a/C1/C42.2-C1b-C1az-C1au-C115d-C42b-C115l,778.0,S1.pdf,NA,NA,y,TARA_CO-0000302-S1.pdf
TARA_CO-1015908,A7-A7ar-A7as-A3-A7aq-A7ax,61414.0,S1.pdf,NA,NA,y,TARA_CO-1015908-S1.pdf
TARA_CO-0000307,A7-A7ar-A7as-A3-A7aq-A7ax,17760.0,S1.pdf,NA,NA,y,TARA_CO-0000307-S1.pdf
TARA_CO-1015913,A7-A7ar-A7as-A3-A7aq-A7ax,46860.0,S1.pdf,NA,NA,y,TARA_CO-1015913-S1.pdf
TARA_CO-1015911,A7-A7ar-A7as-A3-A7aq-A7ax,53885.0,S1.pdf,NA,NA,y,TARA_CO-1015911-S1.pdf
TARA_CO-1015912,A7-A7ar-A7as-A3-A7aq-A7ax,48842.0,S1.pdf,NA,NA,y,TARA_CO-1015912-S1.pdf
TARA_CO-1015910,A7-A7ar-A7as-A3-A7aq-A7ax,44741.0,S1.pdf,NA,NA,y,TARA_CO-1015910-S1.pdf
TARA_CO-1015915,A7-A7ar-A7as-A3-A7aq-A7ax,91720.0,S1.pdf,NA,NA,y,TARA_CO-1015915-S1.pdf
TARA_CO-1015914,A7-A7ar-A7as-A3-A7aq-A7ax,42483.0,S1.pdf,NA,NA,y,TARA_CO-1015914-S1.pdf
TARA_CO-1015917,A7-A7ar-A7as-A3-A7aq-A7ax,23768.0,S1.pdf,NA,NA,y,TARA_CO-1015917-S1.pdf
TARA_CO-1015909,A7-A7ar-A7as-A3-A7aq-A7ax,56377.0,S1.pdf,NA,NA,y,TARA_CO-1015909-S1.pdf
TARA_CO-1014658,C15-C15ff-C15n-C15bb-C15fg,42064.0,S1.pdf,NA,NA,y,TARA_CO-1014658-S1.pdf
TARA_CO-1014813,C15-C15ff-C15n-C15bb-C15fg,45699.0,S1.pdf,NA,NA,y,TARA_CO-1014813-S1.pdf
TARA_CO-1014715,C15-C15ff-C15n-C15bb-C15fg,23355.0,S1.pdf,NA,NA,y,TARA_CO-1014715-S1.pdf
TARA_CO-1014812,C15-C15ff-C15n-C15bb-C15fg,44449.0,S1.pdf,NA,NA,y,TARA_CO-1014812-S1.pdf
TARA_CO-1014817,C15-C15ff-C15n-C15bb-C15fg,48991.0,S1.pdf,NA,NA,y,TARA_CO-1014817-S1.pdf
TARA_CO-1014653,C15-C15ff-C15n-C15bb-C15fg,46488.0,S1.pdf,NA,NA,y,TARA_CO-1014653-S1.pdf
TARA_CO-1014712,C15-C15ff-C15n-C15bb-C15fg,51847.0,S1.pdf,NA,NA,y,TARA_CO-1014712-S1.pdf
TARA_CO-1014714,C15-C15ff-C15n-C15bb-C15fg,44514.0,S1.pdf,NA,NA,y,TARA_CO-1014714-S1.pdf
TARA_CO-1014654,C15-C15ff-C15n-C15bb-C15fg,38820.0,S1.pdf,NA,NA,y,TARA_CO-1014654-S1.pdf
TARA_CO-1014707,C15-C15ff-C15n-C15bb-C15fg,37520.0,S1.pdf,NA,NA,y,TARA_CO-1014707-S1.pdf
TARA_CO-1014706,C15-C15ff-C15n-C15bb-C15fg,34773.0,S1.pdf,NA,NA,y,TARA_CO-1014706-S1.pdf
TARA_CO-1014655,C15-C15ff-C15n-C15bb-C15fg,37040.0,S1.pdf,NA,NA,y,TARA_CO-1014655-S1.pdf
TARA_CO-1014709,C15-C15ff-C15n-C15bb-C15fg,37777.0,S1.pdf,NA,NA,y,TARA_CO-1014709-S1.pdf
TARA_CO-1014816,C15-C15ff-C15n-C15bb-C15fg,54912.0,S1.pdf,NA,NA,y,TARA_CO-1014816-S1.pdf
TARA_CO-1014815,C15-C15ff-C15n-C15bb-C15fg,57757.0,S1.pdf,NA,NA,y,TARA_CO-1014815-S1.pdf
TARA_CO-1014711,C15-C15ff-C15n-C15bb-C15fg,51968.0,S1.pdf,NA,NA,y,TARA_CO-1014711-S1.pdf
TARA_CO-1014713,C15-C15ff-C15n-C15bb-C15fg,44323.0,S1.pdf,NA,NA,y,TARA_CO-1014713-S1.pdf
TARA_CO-1014710,C15-C15ff-C15n-C15bb-C15fg,54442.0,S1.pdf,NA,NA,y,TARA_CO-1014710-S1.pdf
TARA_CO-1014660,C15-C15ff-C15n-C15bb-C15fg,45328.0,S1.pdf,NA,NA,y,TARA_CO-1014660-S1.pdf
TARA_CO-1014818,C15-C15ff-C15n-C15bb-C15fg,44878.0,S1.pdf,NA,NA,y,TARA_CO-1014818-S1.pdf
TARA_CO-0005166,A7/A16d-A16g-A16f,2975.0,S1.pdf,NA,NA,y,TARA_CO-0005166-S1.pdf
TARA_CO-0005166,A7y-A8b-A7z-A8c-A8d-A7aa,59125.0,S1.pdf,NA,NA,y,TARA_CO-0005166-S1.pdf
TARA_CO-0005045,A7/A16d-A16g-A16f,3780.0,S1.pdf,NA,NA,y,TARA_CO-0005045-S1.pdf
TARA_CO-0005045,A7y-A8b-A7z-A8c-A8d-A7aa,63965.0,S1.pdf,NA,NA,y,TARA_CO-0005045-S1.pdf
TARA_CO-0005162,A7/A16d-A16g-A16f,2762.0,S1.pdf,NA,NA,y,TARA_CO-0005162-S1.pdf
TARA_CO-0005162,A7y-A8b-A7z-A8c-A8d-A7aa,54922.0,S1.pdf,NA,NA,y,TARA_CO-0005162-S1.pdf
TARA_CO-0001954,A7/A16d-A16g-A16f,4264.0,S1.pdf,NA,NA,y,TARA_CO-0001954-S1.pdf
TARA_CO-0001954,A7y-A8b-A7z-A8c-A8d-A7aa,76131.0,S1.pdf,NA,NA,y,TARA_CO-0001954-S1.pdf
TARA_CO-0005041,A7/A16d-A16g-A16f,3548.0,S1.pdf,NA,NA,y,TARA_CO-0005041-S1.pdf
TARA_CO-0005041,A7y-A8b-A7z-A8c-A8d-A7aa,61472.0,S1.pdf,NA,NA,y,TARA_CO-0005041-S1.pdf
TARA_CO-0001955,A7/A16d-A16g-A16f,2113.0,S1.pdf,NA,NA,y,TARA_CO-0001955-S1.pdf
TARA_CO-0001955,A7y-A8b-A7z-A8c-A8d-A7aa,38919.0,S1.pdf,NA,NA,y,TARA_CO-0001955-S1.pdf
TARA_CO-0005043,A7y-A8b-A7z-A8c-A8d-A7aa,85053.0,S1.pdf,NA,NA,y,TARA_CO-0005043-S1.pdf
TARA_CO-0005043,A7/A16d,3577.0,S1.pdf,NA,NA,y,TARA_CO-0005043-S1.pdf
TARA_CO-0001952,A7y-A8b-A7z-A8c-A8d-A7aa,70931.0,S1.pdf,NA,NA,y,TARA_CO-0001952-S1.pdf
TARA_CO-0001952,A7/A16d,3011.0,S1.pdf,NA,NA,y,TARA_CO-0001952-S1.pdf
TARA_CO-0001953,A7y-A8b-A7z-A8c-A8d-A7aa,22619.0,S1.pdf,NA,NA,y,TARA_CO-0001953-S1.pdf
TARA_CO-0001953,A7/A8a/A16d,1172.0,S1.pdf,NA,NA,y,TARA_CO-0001953-S1.pdf
TARA_CO-0005050,A7/A16d-A16g-A16f,2639.0,S1.pdf,NA,NA,y,TARA_CO-0005050-S1.pdf
TARA_CO-0005050,A7y-A8b-A7z-A8c-A8d-A7aa,36335.0,S1.pdf,NA,NA,y,TARA_CO-0005050-S1.pdf
TARA_CO-0001957,A7/A16d-A16g-A16f,2433.0,S1.pdf,NA,NA,y,TARA_CO-0001957-S1.pdf
TARA_CO-0001957,A7y-A8b-A7z-A8c-A8d-A7aa,37458.0,S1.pdf,NA,NA,y,TARA_CO-0001957-S1.pdf
TARA_CO-0005046,A7/A16d-A16g-A16f,2142.0,S1.pdf,NA,NA,y,TARA_CO-0005046-S1.pdf
TARA_CO-0005046,A7y-A8b-A7z-A8c-A8d-A7aa,28321.0,S1.pdf,NA,NA,y,TARA_CO-0005046-S1.pdf
TARA_CO-0005164,A7y-A8b-A7z-A8c-A8d-A7aa,69309.0,S1.pdf,NA,NA,y,TARA_CO-0005164-S1.pdf
TARA_CO-0005164,A7/A16d,3888.0,S1.pdf,NA,NA,y,TARA_CO-0005164-S1.pdf
TARA_CO-0005167,A7y-A8b-A7z-A8c-A8d-A7aa,45953.0,S1.pdf,NA,NA,y,TARA_CO-0005167-S1.pdf
TARA_CO-0005167,A7/A16d,2288.0,S1.pdf,NA,NA,y,TARA_CO-0005167-S1.pdf
TARA_CO-0005168,A7y-A8b-A7z-A8c-A8d-A7aa,58357.0,S1.pdf,NA,NA,y,TARA_CO-0005168-S1.pdf
TARA_CO-0005168,A7/A16d,3329.0,S1.pdf,NA,NA,y,TARA_CO-0005168-S1.pdf
TARA_CO-0005169,A7y-A8b-A7z-A8c-A8d-A7aa,42877.0,S1.pdf,NA,NA,y,TARA_CO-0005169-S1.pdf
TARA_CO-0005169,A7/A16d,2352.0,S1.pdf,NA,NA,y,TARA_CO-0005169-S1.pdf
TARA_CO-0005170,A7/A16d-A16g-A16f,5104.0,S1.pdf,NA,NA,y,TARA_CO-0005170-S1.pdf
TARA_CO-0005170,A7y-A8b-A7z-A8c-A8d-A7aa,56963.0,S1.pdf,NA,NA,y,TARA_CO-0005170-S1.pdf
TARA_CO-0005049,A7/A16d-A16g-A16f,4417.0,S1.pdf,NA,NA,y,TARA_CO-0005049-S1.pdf
TARA_CO-0005049,A7y-A8b-A7z-A8c-A8d-A7aa,44686.0,S1.pdf,NA,NA,y,TARA_CO-0005049-S1.pdf
TARA_CO-0005163,A7/A16d-A16g-A16f,2966.0,S1.pdf,NA,NA,y,TARA_CO-0005163-S1.pdf
TARA_CO-0005163,A7y-A8b-A7z-A8c-A8d-A7aa,34727.0,S1.pdf,NA,NA,y,TARA_CO-0005163-S1.pdf
TARA_CO-0005165,A7/A16d-A16g-A16f,2177.0,S1.pdf,NA,NA,y,TARA_CO-0005165-S1.pdf
TARA_CO-0005165,A7y-A8b-A7z-A8c-A8d-A7aa,31093.0,S1.pdf,NA,NA,y,TARA_CO-0005165-S1.pdf
TARA_CO-1016128,C1/C42.2-C1b-C42u-C1au-C42a-C115l-C1az-C115d,920.0,S1.pdf,NA,NA,y,TARA_CO-1016128-S1.pdf
TARA_CO-1016128,C15h/C15,50.0,S1.pdf,NA,NA,y,TARA_CO-1016128-S1.pdf
TARA_CO-1016128,D1-D2d-D1aj-D1bf,81796.0,S1.pdf,NA,NA,y,TARA_CO-1016128-S1.pdf
TARA_CO-1016235,D1-D2d-D1aj-D1bf,96577.0,S1.pdf,NA,NA,y,TARA_CO-1016235-S1.pdf
TARA_CO-1016606,D1-D2d-D1aj-D1bf,40434.0,S1.pdf,NA,NA,y,TARA_CO-1016606-S1.pdf
TARA_CO-1018840,D1-D2d-D1aj-D1bf,101205.0,S1.pdf,NA,NA,y,TARA_CO-1018840-S1.pdf
TARA_CO-1016959,D1-D2d-D1aj-D1bf,29709.0,S1.pdf,NA,NA,y,TARA_CO-1016959-S1.pdf
TARA_CO-1016611,C116-C15-C15h,624.0,S1.pdf,NA,NA,y,TARA_CO-1016611-S1.pdf
TARA_CO-1016611,D1-D2d-D1aj-D1bf,53818.0,S1.pdf,NA,NA,y,TARA_CO-1016611-S1.pdf
TARA_CO-0003202,D1-D2d-D1aj-D1bf,72638.0,S1.pdf,NA,NA,y,TARA_CO-0003202-S1.pdf
TARA_CO-1018902,C1/C1b,42.0,S1.pdf,NA,NA,y,TARA_CO-1018902-S1.pdf
TARA_CO-1018902,C3/C1n/C3v-C1q,402.0,S1.pdf,NA,NA,y,TARA_CO-1018902-S1.pdf
TARA_CO-1018902,D1-D2d-D1aj-D1bf,75840.0,S1.pdf,NA,NA,y,TARA_CO-1018902-S1.pdf
TARA_CO-1016129,C1/C42.2-C1b-C42u-C1au-C42a-C115l-C1az-C115d,246.0,S1.pdf,NA,NA,y,TARA_CO-1016129-S1.pdf
TARA_CO-1016129,C15h/C15,20.0,S1.pdf,NA,NA,y,TARA_CO-1016129-S1.pdf
TARA_CO-1016129,D1-D2d-D1aj-D1bf,57191.0,S1.pdf,NA,NA,y,TARA_CO-1016129-S1.pdf
TARA_CO-1016241,D1-D2d-D1aj-D1bf,94922.0,S1.pdf,NA,NA,y,TARA_CO-1016241-S1.pdf
TARA_CO-0003461,C1d/C1/C42.2-C1b-C3cg-C45c-C115k-C1au,1317.0,S1.pdf,NA,NA,y,TARA_CO-0003461-S1.pdf
TARA_CO-0003461,D1-D2d-D1aj-D1bf,67088.0,S1.pdf,NA,NA,y,TARA_CO-0003461-S1.pdf
TARA_CO-1016711,C116a-C116v-C116x,3993.0,S1.pdf,NA,NA,y,TARA_CO-1016711-S1.pdf
TARA_CO-1016711,D1-D2d-D1aj-D1bf,78211.0,S1.pdf,NA,NA,y,TARA_CO-1016711-S1.pdf
TARA_CO-1018835,C116a-C116v-C116x,1677.0,S1.pdf,NA,NA,y,TARA_CO-1018835-S1.pdf
TARA_CO-1018835,D1-D2d-D1aj-D1bf,30316.0,S1.pdf,NA,NA,y,TARA_CO-1018835-S1.pdf
TARA_CO-1016238,D1-D2d-D1aj-D1bf,25451.0,S1.pdf,NA,NA,y,TARA_CO-1016238-S1.pdf
TARA_CO-1016125,D1-D2d-D1aj-D1bf,48373.0,S1.pdf,NA,NA,y,TARA_CO-1016125-S1.pdf
TARA_CO-1016966,C15h/C15,3930.0,S1.pdf,NA,NA,y,TARA_CO-1016966-S1.pdf
TARA_CO-1016966,D1-D2d-D1aj-D1bf,40981.0,S1.pdf,NA,NA,y,TARA_CO-1016966-S1.pdf
TARA_CO-1016237,D1-D2d-D1aj-D1bf,83892.0,S1.pdf,NA,NA,y,TARA_CO-1016237-S1.pdf
